equipment_id,equipment_name,description,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,accuracy
104521,"巫師兜帽","魔法帽",4,33.0,0.0,7.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104522,"法王兜帽","魔法帽",4,18.0,0.0,9.0,0.0,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104523,"福音之冠","魔法帽",4,20.0,0.0,9.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104551,"元素之心","攻擊配件",4,0.0,13.2,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104552,"太陽的護身符","攻擊配件",4,0.0,14.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104553,"焰帝的戒指","攻擊配件",4,40.0,14.8,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104554,"貓神的項墜","命中アクセサリ",4,0.0,10.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0
104581,"替身手環","防禦配件",4,48.0,0.0,2.0,1.0,1.2,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104582,"月之手鍊","防禦配件",4,60.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104583,"聖信徒的項墜","防禦配件",4,40.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104611,"新月的嘆息","魔法配件",4,20.0,0.0,12.0,0.0,0.0,0.0,1.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104612,"龍之淚","魔法配件",4,24.0,0.0,14.0,0.0,0.0,0.0,1.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104613,"大賢者的寶珠","魔法配件",4,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105011,"雷霆神鋒","劍",5,24.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105012,"天開之聖劍","剣",5,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105013,"罪過之大劍","剣",5,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105014,"神湊劍水之統治者","剣",5,32.0,26.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105015,"霸王光龍劍","剣",5,12.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105016,"星核劍艾爾茲修奈德","剣",5,16.0,30.6,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105017,"神兔之大劍","剣",5,12.0,33.4,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105041,"百華白櫻刀","刀",5,0.0,23.6,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105042,"流禍之蒼刃","刀",5,0.0,24.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105043,"妖刀血鴉","刀",5,0.0,25.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105044,"焰神刀伊格尼斯","刀",5,16.0,26.8,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105045,"翠風神之太刀","刀",5,20.0,24.0,0.0,0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105046,"迎神的枝刃刀","刀",5,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
105047,"旺鯉之神刀","刀",5,0.0,34.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105071,"翡翠匕首","短劍",5,24.0,20.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105072,"熔岩烈鋒","短剣",5,8.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105073,"常春國短劍","短剣",5,12.0,24.0,0.0,0.0,0.0,3.2,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105074,"天雷之雙神劍","短剣",5,22.0,24.8,0.0,0.0,0.0,4.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105075,"天黑劍奧比修斯","短剣",5,0.0,29.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105076,"獄炎龍爪刃","短剣",5,0.0,32.2,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105077,"冥刃‧鴉天狗","短剣",5,0.0,30.6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
105101,"月之拳套","拳",5,0.0,24.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105102,"深紅之爪","拳",5,0.0,26.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105103,"冥河之爪","拳",5,0.0,24.0,0.0,0.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105104,"嵐神風暴護手","拳",5,0.0,24.8,0.0,0.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105105,"極闇爪血腥嚎叫","拳",5,0.0,22.2,0.0,0.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105106,"星核拳艾爾茲羅亞","拳",5,0.0,30.8,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105107,"通天手甲‧犀打","拳",5,0.0,26.6,0.0,0.8,0.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105131,"白銀大翼弓","弓",5,0.0,20.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105132,"深淵之弓","弓",5,0.0,22.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105133,"紅天弓","弓",5,0.0,25.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105134,"裝號弓天帝殞落","弓",5,0.0,26.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105135,"冰淚弓寒霜之淚","弓",5,0.0,27.4,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105136,"星核弓艾爾茲波根","弓",5,0.0,27.8,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105137,"天穿之隼弓","弓",5,0.0,32.0,0.0,0.0,0.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105161,"零霜之槍","槍",5,0.0,19.6,0.0,0.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105162,"雄風刺針","槍",5,0.0,18.4,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105163,"護天之聖槍","槍",5,0.0,20.4,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105164,"冥神槍毀滅苦痛","槍",5,0.0,22.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105165,"豪炎槍日珥","槍",5,0.0,28.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105166,"星核槍艾爾茲柏格","槍",5,30.0,25.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105167,"聖鹿槍阿爾瑪貝納德","弓",5,50.0,27.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105191,"死靈之斧","斧",5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2
105192,"神判之聖斧","斧",5,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105193,"蓋亞之斧","斧",5,12.0,26.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105194,"神轟斧大地粉碎","斧",5,0.0,28.0,0.0,0.0,0.0,2.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105195,"機操斧核心破壞者","斧",5,0.0,30.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105196,"蒼海之斧‧諾亞","斧",5,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105197,"炎羆帝之爪戰斧","斧",5,40.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105221,"異域法杖","攻擊法杖",5,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105222,"創世法杖","攻撃杖",5,0.0,0.0,22.0,0.0,0.0,0.0,2.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105223,"克勞諾斯雷杖","攻撃杖",5,0.0,0.0,23.6,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105224,"黑蛇龍之杖","攻撃杖",5,0.0,0.0,25.6,0.0,0.0,0.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105225,"月淵杖犧牲","攻撃杖",5,0.0,0.0,29.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105226,"優雅之翠蝶杖","攻撃杖",5,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105227,"黑蛇之魔炎杖","攻撃杖",5,0.0,0.0,34.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105251,"焰靈法杖","回復法杖",5,0.0,0.0,19.0,0.0,0.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105252,"神花之聖杖","回復杖",5,0.0,0.0,18.4,0.4,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
105253,"亞特蘭提斯杖","回復杖",5,0.0,0.0,20.0,0.6,0.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105254,"天杖星光天球","回復杖",5,12.0,0.0,22.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105255,"世界樹枝之杖","回復杖",5,0.0,0.0,25.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105256,"炎鳥杖火束閃焰","回復杖",5,0.0,0.0,30.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
105257,"白蛇之水聖杖","回復杖",5,0.0,0.0,27.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105281,"魅影鎧甲","軽装鎧",5,20.0,6.4,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105282,"九天之鎧","軽装鎧",5,16.0,8.4,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105283,"狂怒皇后鎧衣","軽装鎧",5,16.0,8.8,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105284,"閃華舞鎧","軽装鎧",5,0.0,9.6,0.0,1.2,1.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105285,"麗裝靈魂玫瑰","軽装鎧",5,0.0,14.0,0.0,1.6,0.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105286,"極南天之烈蒼鎧","軽装鎧",5,0.0,16.2,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105287,"聖光百合板鎧","軽装鎧",5,0.0,18.4,0.0,0.6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105311,"蒼輝之鎧","重装鎧",5,24.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105312,"聖櫻之鎧","重装鎧",5,0.0,0.0,0.0,2.2,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105313,"煌金的王鎧","重装鎧",5,10.0,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
105314,"烈風俊鎧","重装鎧",5,14.0,0.0,0.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,"熾白銀之鏡鎧","重装鎧",5,20.0,0.0,0.0,1.8,2.6,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105316,"極北天之霸焰鎧","重装鎧",5,15.0,0.0,0.0,3.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,"霸王樹之棘針鎧","重装鎧",5,42.0,0.0,0.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105341,"神盾之衣","服",5,20.0,6.8,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105342,"少女之服","服",5,32.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105343,"鬼焰的鬥衣","服",5,0.0,13.0,0.0,1.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105344,"極黑冥衣","服",5,0.0,13.2,0.0,1.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105345,"流蒼裝碧藍迴旋曲","服",5,0.0,13.6,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105346,"極東天之碧風裝","服",5,0.0,12.4,0.0,1.4,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105347,"白霞之純花衣","服",5,0.0,13.6,0.0,1.2,1.0,2.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105371,"純潔的巫女服","魔法服",5,24.0,0.0,4.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105372,"女帝之袍","魔法服",5,0.0,0.0,8.6,1.0,1.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105373,"魔導王長袍","魔法服",5,0.0,0.0,9.6,0.8,1.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105374,"爽冰天衣","魔法服",5,16.0,0.0,8.6,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105375,"星詠的聖靈衣","魔法服",5,0.0,0.0,9.2,1.0,1.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105376,"極西天之聖導衣","魔法服",5,0.0,0.0,10.4,0.8,1.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105377,"緋天之鬱金香洋裝","魔法服",5,0.0,0.0,12.0,1.2,1.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105401,"星詠之圓盾","盾",5,0.0,10.8,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105402,"熾白銀之鏡盾","盾",5,16.0,0.0,0.0,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105403,"聖圓環天上聖蓮","盾",5,24.0,0.0,0.0,1.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105431,"煉獄之胄","靴",5,12.0,6.0,0.0,1.6,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105432,"天翔金靴","靴",5,0.0,14.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105433,"極翼天之聖靴","靴",5,20.0,0.0,0.0,1.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105462,"血紅寶石高跟鞋","魔法靴",5,12.0,0.0,4.8,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
105463,"熾白銀之鏡靴","魔法靴",5,14.0,0.0,5.2,1.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105464,"薔薇之驕傲","魔法靴",5,0.0,0.0,5.6,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105491,"皇家守衛帽子","帽子",5,0.0,12.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105521,"忘哭之冠","魔法帽子",5,20.0,0.0,9.6,0.6,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105522,"白祈之聖冠","魔法帽子",5,0.0,0.0,4.4,1.2,2.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105523,"幸運面紗","魔法帽子",5,0.0,0.0,4.6,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105524,"極翼天之賢聖帽","魔法帽子",5,0.0,0.0,7.2,1.4,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105551,"千歲耳環","攻擊配件",5,14.0,12.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105552,"盛怒龍之鍊墜","攻撃アクセサリ",5,0.0,16.8,0.0,0.0,0.0,2.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105553,"鬥神的荒腕","攻撃アクセサリ",5,0.0,20.4,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105554,"花簪焰火牡丹","攻撃アクセサリ",5,0.0,20.8,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105555,"緋龍之爪火戒","攻撃アクセサリ",5,0.0,19.6,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105556,"紅寶石玫瑰項圈","攻撃アクセサリ",5,10.0,21.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105557,"紅鳥之號角胸針","攻撃アクセサリ",5,0.0,22.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105581,"精靈王護石","防禦配件",5,40.0,0.0,0.0,2.0,1.2,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105582,"人魚公主的靈淚","防御アクセサリ",5,12.0,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
105583,"英盾王的手環","防御アクセサリ",5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
105584,"海龍神的髮飾","防御アクセサリ",5,0.0,0.0,0.0,2.0,2.4,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105585,"神盾戒牆之氣息","防御アクセサリ",5,10.0,0.0,0.0,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105586,"艾爾芬項圈","防御アクセサリ",5,12.0,0.0,0.0,1.8,2.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105587,"翠奏之豎琴胸針","防御アクセサリ",5,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105611,"海神耳飾","魔法配件",5,0.0,0.0,15.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105612,"聖獸之祈念","魔法アクセサリ",5,28.0,0.0,16.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105613,"睿智手鐲","魔法アクセサリ",5,0.0,0.0,18.4,0.0,0.0,0.0,2.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105614,"細冰姬的蝴蝶結","魔法アクセサリ",5,6.0,0.0,19.6,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105615,"深結晶變異水晶","魔法アクセサリ",5,0.0,0.0,20.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105616,"混沌無序項圈","魔法アクセサリ",5,0.0,0.0,20.6,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105617,"蒼夜之夜曲胸針","魔法アクセサリ",5,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
