mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,visible_flag,start_time,end_time
56011123,201041,301,"將珠希升到★5",6011,104601,0,0,5,56011123,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011124,201042,301,"將純成為夥伴",6011,104701,0,0,1,56011124,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011125,201042,301,"將純升到★3",6011,104701,0,0,3,56011125,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011126,201042,301,"將純升到★5",6011,104701,0,0,5,56011126,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011127,201043,301,"將美冬成為夥伴",6011,104801,0,0,1,56011127,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011128,201043,301,"將美冬升到★3",6011,104801,0,0,3,56011128,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011129,201043,301,"將美冬升到★5",6011,104801,0,0,5,56011129,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011130,201044,301,"將靜流成為夥伴",6011,104901,0,0,1,56011130,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011131,201044,301,"將靜流升到★3",6011,104901,0,0,3,56011131,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011132,201044,301,"將靜流升到★5",6011,104901,0,0,5,56011132,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011133,201045,301,"將美咲成為夥伴",6011,105001,0,0,1,56011133,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011134,201045,301,"將美咲升到★3",6011,105001,0,0,3,56011134,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011135,201045,301,"將美咲升到★5",6011,105001,0,0,5,56011135,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011136,201046,301,"將深月成為夥伴",6011,105101,0,0,1,56011136,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011137,201046,301,"將深月升到★3",6011,105101,0,0,3,56011137,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011138,201046,301,"將深月升到★5",6011,105101,0,0,5,56011138,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011139,201047,301,"將莉瑪成為夥伴",6011,105201,0,0,1,56011139,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011140,201047,301,"將莉瑪升到★3",6011,105201,0,0,3,56011140,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011141,201047,301,"將莉瑪升到★5",6011,105201,0,0,5,56011141,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011142,201048,301,"將莫妮卡成為夥伴",6011,105301,0,0,1,56011142,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011143,201048,301,"將莫妮卡升到★3",6011,105301,0,0,3,56011143,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011144,201048,301,"將莫妮卡升到★5",6011,105301,0,0,5,56011144,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011145,201049,301,"將紡希成為夥伴",6011,105401,0,0,1,56011145,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011146,201049,301,"將紡希升到★3",6011,105401,0,0,3,56011146,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011147,201049,301,"將紡希升到★5",6011,105401,0,0,5,56011147,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011148,201050,301,"將步未成為夥伴",6011,105501,0,0,1,56011148,501,1,"2019/07/26 16:00:00","2030/04/01 14:59:59"
56011149,201050,301,"將步未升到★3",6011,105501,0,0,3,56011149,501,1,"2019/07/26 16:00:00","2030/04/01 14:59:59"
56011150,201050,301,"將步未升到★5",6011,105501,0,0,5,56011150,501,1,"2019/07/26 16:00:00","2030/04/01 14:59:59"
56011151,201051,301,"將流夏成為夥伴",6011,105601,0,0,1,56011151,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011152,201051,301,"將流夏升到★3",6011,105601,0,0,3,56011152,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011153,201051,301,"將流夏升到★5",6011,105601,0,0,5,56011153,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011154,201052,301,"將吉塔成為夥伴",6011,105701,0,0,1,56011154,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011155,201052,301,"將吉塔升到★3",6011,105701,0,0,3,56011155,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011156,201052,301,"將吉塔升到★5",6011,105701,0,0,5,56011156,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011157,201053,301,"將貪吃佩可成為夥伴",6011,105801,0,0,1,56011157,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011158,201053,301,"將貪吃佩可升到★3",6011,105801,0,0,3,56011158,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011159,201053,301,"將貪吃佩可升到★5",6011,105801,0,0,5,56011159,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011160,201054,301,"將可可蘿成為夥伴",6011,105901,0,0,1,56011160,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011161,201054,301,"將可可蘿升到★3",6011,105901,0,0,3,56011161,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011162,201054,301,"將可可蘿升到★5",6011,105901,0,0,5,56011162,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011163,201055,301,"將凱留成為夥伴",6011,106001,0,0,1,56011163,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011164,201055,301,"將凱留升到★3",6011,106001,0,0,3,56011164,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011165,201055,301,"將凱留升到★5",6011,106001,0,0,5,56011165,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011166,201056,301,"將矛依未成為夥伴",6011,106101,0,0,1,56011166,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011167,201056,301,"將矛依未升到★3",6011,106101,0,0,3,56011167,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011168,201056,301,"將矛依未升到★5",6011,106101,0,0,5,56011168,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011169,201057,301,"將亞里莎成為夥伴",6011,106301,0,0,1,56011169,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011170,201057,301,"將亞里莎升到★3",6011,106301,0,0,3,56011170,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011171,201057,301,"將亞里莎升到★5",6011,106301,0,0,5,56011171,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011172,201058,301,"將克莉絲提娜成為夥伴",6011,107101,0,0,1,56011172,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011173,201058,301,"將克莉絲提娜升到★3",6011,107101,0,0,3,56011173,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011174,201058,301,"將克莉絲提娜升到★5",6011,107101,0,0,5,56011174,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011175,201059,301,"將貪吃佩可（夏日）成為夥伴",6011,107501,0,0,1,56011175,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011176,201059,301,"將貪吃佩可（夏日）升到★3",6011,107501,0,0,3,56011176,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011177,201059,301,"將貪吃佩可（夏日）升到★5",6011,107501,0,0,5,56011177,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011178,201060,301,"將可可蘿（夏日）成為夥伴",6011,107601,0,0,1,56011178,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011179,201060,301,"將可可蘿（夏日）升到★3",6011,107601,0,0,3,56011179,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011180,201060,301,"將可可蘿（夏日）升到★5",6011,107601,0,0,5,56011180,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011181,201061,301,"將鈴莓（夏日）成為夥伴",6011,107701,0,0,1,56011181,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011182,201061,301,"將鈴莓（夏日）升到★3",6011,107701,0,0,3,56011182,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011183,201061,301,"將鈴莓（夏日）升到★5",6011,107701,0,0,5,56011183,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011184,201062,301,"將凱留（夏日）成為夥伴",6011,107801,0,0,1,56011184,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011185,201062,301,"將凱留（夏日）升到★3",6011,107801,0,0,3,56011185,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011186,201062,301,"將凱留（夏日）升到★5",6011,107801,0,0,5,56011186,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011187,201063,301,"將珠希（夏日）成為夥伴",6011,107901,0,0,1,56011187,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011188,201063,301,"將珠希（夏日）升到★3",6011,107901,0,0,3,56011188,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011189,201063,301,"將珠希（夏日）升到★5",6011,107901,0,0,5,56011189,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011190,201064,301,"將美冬（夏日）成為夥伴",6011,108001,0,0,1,56011190,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011191,201064,301,"將美冬（夏日）升到★3",6011,108001,0,0,3,56011191,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011192,201064,301,"將美冬（夏日）升到★5",6011,108001,0,0,5,56011192,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011193,201065,301,"將忍（萬聖節）成為夥伴",6011,108101,0,0,1,56011193,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011194,201065,301,"將忍（萬聖節）升到★3",6011,108101,0,0,3,56011194,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011195,201065,301,"將忍（萬聖節）升到★5",6011,108101,0,0,5,56011195,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011196,201066,301,"將宮子（萬聖節）成為夥伴",6011,108201,0,0,1,56011196,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011197,201066,301,"將宮子（萬聖節）升到★3",6011,108201,0,0,3,56011197,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011198,201066,301,"將宮子（萬聖節）升到★5",6011,108201,0,0,5,56011198,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011199,201067,301,"將美咲（萬聖節）成為夥伴",6011,108301,0,0,1,56011199,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011200,201067,301,"將美咲（萬聖節）升到★3",6011,108301,0,0,3,56011200,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011201,201067,301,"將美咲（萬聖節）升到★5",6011,108301,0,0,5,56011201,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011202,201068,301,"將千歌（聖誕節）成為夥伴",6011,108401,0,0,1,56011202,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011203,201068,301,"將千歌（聖誕節）升到★3",6011,108401,0,0,3,56011203,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011204,201068,301,"將千歌（聖誕節）升到★5",6011,108401,0,0,5,56011204,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011205,201069,301,"將胡桃（聖誕節）成為夥伴",6011,108501,0,0,1,56011205,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011206,201069,301,"將胡桃（聖誕節）升到★3",6011,108501,0,0,3,56011206,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011207,201069,301,"將胡桃（聖誕節）升到★5",6011,108501,0,0,5,56011207,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011208,201070,301,"將綾音（聖誕節）成為夥伴",6011,108601,0,0,1,56011208,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011209,201070,301,"將綾音（聖誕節）升到★3",6011,108601,0,0,3,56011209,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011210,201070,301,"將綾音（聖誕節）升到★5",6011,108601,0,0,5,56011210,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011211,201071,301,"將日和（新年）成為夥伴",6011,108701,0,0,1,56011211,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011212,201071,301,"將日和（新年）升到★3",6011,108701,0,0,3,56011212,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011213,201071,301,"將日和（新年）升到★5",6011,108701,0,0,5,56011213,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011214,201072,301,"將優衣（新年）成為夥伴",6011,108801,0,0,1,56011214,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011215,201072,301,"將優衣（新年）升到★3",6011,108801,0,0,3,56011215,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011216,201072,301,"將優衣（新年）升到★5",6011,108801,0,0,5,56011216,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011217,201073,301,"將怜（新年）成為夥伴",6011,108901,0,0,1,56011217,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011218,201073,301,"將怜（新年）升到★3",6011,108901,0,0,3,56011218,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011219,201073,301,"將怜（新年）升到★5",6011,108901,0,0,5,56011219,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011220,201074,301,"將惠理子（情人節）成為夥伴",6011,109001,0,0,1,56011220,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011221,201074,301,"將惠理子（情人節）升到★3",6011,109001,0,0,3,56011221,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011222,201074,301,"將惠理子（情人節）升到★5",6011,109001,0,0,5,56011222,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011223,201075,301,"將靜流（情人節）成為夥伴",6011,109101,0,0,1,56011223,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011224,201075,301,"將靜流（情人節）升到★3",6011,109101,0,0,3,56011224,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011225,201075,301,"將靜流（情人節）升到★5",6011,109101,0,0,5,56011225,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56011226,201076,301,"將安成為夥伴",6011,109201,0,0,1,56011226,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011227,201076,301,"將安升到★3",6011,109201,0,0,3,56011227,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011228,201076,301,"將安升到★5",6011,109201,0,0,5,56011228,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011229,201077,301,"將露成為夥伴",6011,109301,0,0,1,56011229,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011230,201077,301,"將露升到★3",6011,109301,0,0,3,56011230,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011231,201077,301,"將露升到★5",6011,109301,0,0,5,56011231,501,1,"2019/08/01 16:00:00","2030/04/01 14:59:59"
56011232,201078,301,"將古蕾婭成為夥伴",6011,109401,0,0,1,56011232,501,1,"2019/08/15 16:00:00","2030/04/01 14:59:59"
56011233,201078,301,"將古蕾婭升到★3",6011,109401,0,0,3,56011233,501,1,"2019/08/15 16:00:00","2030/04/01 14:59:59"
56011234,201078,301,"將古蕾婭升到★5",6011,109401,0,0,5,56011234,501,1,"2019/08/15 16:00:00","2030/04/01 14:59:59"
56011235,201079,301,"將空花（大江戶）成為夥伴",6011,109501,0,0,1,56011235,501,1,"2019/09/02 16:00:00","2030/04/01 14:59:59"
56011236,201079,301,"將空花（大江戶）升到★3",6011,109501,0,0,3,56011236,501,1,"2019/09/02 16:00:00","2030/04/01 14:59:59"
56011237,201079,301,"將空花（大江戶）升到★5",6011,109501,0,0,5,56011237,501,1,"2019/09/02 16:00:00","2030/04/01 14:59:59"
56011238,201080,301,"將妮諾（大江戶）成為夥伴",6011,109601,0,0,1,56011238,501,1,"2019/09/20 16:00:00","2030/04/01 14:59:59"
56011239,201080,301,"將妮諾（大江戶）升到★3",6011,109601,0,0,3,56011239,501,1,"2019/09/20 16:00:00","2030/04/01 14:59:59"
56011240,201080,301,"將妮諾（大江戶）升到★5",6011,109601,0,0,5,56011240,501,1,"2019/09/20 16:00:00","2030/04/01 14:59:59"
56011241,201081,301,"將雷姆成為夥伴",6011,109701,0,0,1,56011241,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011242,201081,301,"將雷姆升到★3",6011,109701,0,0,3,56011242,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011243,201081,301,"將雷姆升到★5",6011,109701,0,0,5,56011243,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011244,201082,301,"將拉姆成為夥伴",6011,109801,0,0,1,56011244,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011245,201082,301,"將拉姆升到★3",6011,109801,0,0,3,56011245,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011246,201082,301,"將拉姆升到★5",6011,109801,0,0,5,56011246,501,1,"2019/10/01 16:00:00","2030/04/01 14:59:59"
56011247,201083,301,"將愛蜜莉雅成為夥伴",6011,109901,0,0,1,56011247,501,1,"2019/10/18 16:00:00","2030/04/01 14:59:59"
56011248,201083,301,"將愛蜜莉雅升到★3",6011,109901,0,0,3,56011248,501,1,"2019/10/18 16:00:00","2030/04/01 14:59:59"
56011249,201083,301,"將愛蜜莉雅升到★5",6011,109901,0,0,5,56011249,501,1,"2019/10/18 16:00:00","2030/04/01 14:59:59"
56011250,201084,301,"讓鈴奈（夏日）成為夥伴",6011,110001,0,0,1,56011250,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011251,201084,301,"將鈴奈（夏日）升到★3",6011,110001,0,0,3,56011251,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011252,201084,301,"將鈴奈（夏日）升到★5",6011,110001,0,0,5,56011252,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011253,201085,301,"讓伊緒（夏日）成為夥伴",6011,110101,0,0,1,56011253,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011254,201085,301,"將伊緒（夏日）升到★3",6011,110101,0,0,3,56011254,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011255,201085,301,"將伊緒（夏日）升到★5",6011,110101,0,0,5,56011255,501,1,"2019/11/01 16:00:00","2030/04/01 14:59:59"
56011256,201086,301,"讓咲戀（夏日）成為夥伴",6011,110301,0,0,1,56011256,501,1,"2019/11/19 16:00:00","2030/04/01 14:59:59"
56011257,201086,301,"將咲戀（夏日）升到★3",6011,110301,0,0,3,56011257,501,1,"2019/11/19 16:00:00","2030/04/01 14:59:59"
56011258,201086,301,"將咲戀（夏日）升到★5",6011,110301,0,0,5,56011258,501,1,"2019/11/19 16:00:00","2030/04/01 14:59:59"
56011259,201087,301,"讓真琴（夏日）成為夥伴",6011,110401,0,0,1,56011259,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011260,201087,301,"將真琴（夏日）升到★3",6011,110401,0,0,3,56011260,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011261,201087,301,"將真琴（夏日）升到★5",6011,110401,0,0,5,56011261,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011262,201088,301,"讓香織（夏日）成為夥伴",6011,110501,0,0,1,56011262,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011263,201088,301,"將香織（夏日）升到★3",6011,110501,0,0,3,56011263,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011264,201088,301,"將香織（夏日）升到★5",6011,110501,0,0,5,56011264,501,1,"2019/12/02 16:00:00","2030/04/01 14:59:59"
56011265,201089,301,"讓真步（夏日）成為夥伴",6011,110601,0,0,1,56011265,501,1,"2019/12/16 16:00:00","2030/04/01 14:59:59"
56011266,201089,301,"將真步（夏日）升到★3",6011,110601,0,0,3,56011266,501,1,"2019/12/16 16:00:00","2030/04/01 14:59:59"
56011267,201089,301,"將真步（夏日）升到★5",6011,110601,0,0,5,56011267,501,1,"2019/12/16 16:00:00","2030/04/01 14:59:59"
56011268,201090,301,"讓似似花成為夥伴",6011,107001,0,0,1,56011268,501,1,"2020/01/21 16:00:00","2030/04/01 14:59:59"
56011269,201090,301,"將似似花升到★3",6011,107001,0,0,3,56011269,501,1,"2020/01/21 16:00:00","2030/04/01 14:59:59"
56011270,201090,301,"將似似花升到★5",6011,107001,0,0,5,56011270,501,1,"2020/01/21 16:00:00","2030/04/01 14:59:59"
56011271,201053,301,"將貪吃佩可升到★6",6011,105801,0,0,6,56011271,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011272,201054,301,"將可可蘿升到★6",6011,105901,0,0,6,56011272,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011273,201055,301,"將凱留升到★6",6011,106001,0,0,6,56011273,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011274,201091,301,"讓碧（插班生）成為夥伴",6011,110701,0,0,1,56011274,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011275,201091,301,"將碧（插班生）升到★3",6011,110701,0,0,3,56011275,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011276,201091,301,"將碧（插班生）升到★5",6011,110701,0,0,5,56011276,501,1,"2020/01/02 16:00:00","2030/04/01 14:59:59"
56011277,201092,301,"讓克蘿依成為夥伴",6011,110801,0,0,1,56011277,501,1,"2020/01/10 16:00:00","2030/04/01 14:59:59"
56011278,201092,301,"將克蘿依升到★3",6011,110801,0,0,3,56011278,501,1,"2020/01/10 16:00:00","2030/04/01 14:59:59"
56011279,201092,301,"將克蘿依升到★5",6011,110801,0,0,5,56011279,501,1,"2020/01/10 16:00:00","2030/04/01 14:59:59"
56011280,201093,301,"讓鏡華（萬聖節）成為夥伴",6011,111101,0,0,1,56011280,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011281,201093,301,"將鏡華（萬聖節）升到★3",6011,111101,0,0,3,56011281,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011282,201093,301,"將鏡華（萬聖節）升到★5",6011,111101,0,0,5,56011282,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011283,201094,301,"讓禊（萬聖節）成為夥伴",6011,111201,0,0,1,56011283,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011284,201094,301,"將禊（萬聖節）升到★3",6011,111201,0,0,3,56011284,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011285,201094,301,"將禊（萬聖節）升到★5",6011,111201,0,0,5,56011285,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011286,201011,301,"將璃乃升到★6",6011,101101,0,0,6,56011286,501,1,"2020/02/04 16:00:00","2030/04/01 14:59:59"
56011287,201094,301,"讓美美（萬聖節）成為夥伴",6011,111301,0,0,1,56011287,501,1,"2020/02/19 16:00:00","2030/04/01 14:59:59"
56011288,201094,301,"將美美（萬聖節）升到★3",6011,111301,0,0,3,56011288,501,1,"2020/02/19 16:00:00","2030/04/01 14:59:59"
56011289,201094,301,"將美美（萬聖節）升到★5",6011,111301,0,0,5,56011289,501,1,"2020/02/19 16:00:00","2030/04/01 14:59:59"
56011290,201095,301,"讓露娜成為夥伴",6011,111401,0,0,1,56011290,501,1,"2020/03/04 16:00:00","2030/04/01 14:59:59"
56011291,201095,301,"將露娜升到★3",6011,111401,0,0,3,56011291,501,1,"2020/03/04 16:00:00","2030/04/01 14:59:59"
56011292,201095,301,"將露娜升到★5",6011,111401,0,0,5,56011292,501,1,"2020/03/04 16:00:00","2030/04/01 14:59:59"
56011293,201047,301,"將莉瑪升到★6",6011,105201,0,0,6,56011293,501,1,"2020/03/04 16:00:00","2030/04/01 14:59:59"
56011294,201096,301,"讓嘉夜成為夥伴",6011,106501,0,0,1,56011294,501,1,"2020/03/19 16:00:00","2030/01/01 23:59:59"
56011295,201096,301,"將嘉夜升到★3",6011,106501,0,0,3,56011295,501,1,"2020/03/19 16:00:00","2030/01/01 23:59:59"
56011296,201096,301,"將嘉夜升到★5",6011,106501,0,0,5,56011296,501,1,"2020/03/19 16:00:00","2030/01/01 23:59:59"
56011297,201097,301,"讓克莉絲提娜（聖誕節）成為夥伴",6011,111501,0,0,1,56011297,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011298,201097,301,"將克莉絲提娜（聖誕節）升到★3",6011,111501,0,0,3,56011298,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011299,201097,301,"將克莉絲提娜（聖誕節）升到★5",6011,111501,0,0,5,56011299,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011300,201098,301,"讓望（聖誕節）成為夥伴",6011,111601,0,0,1,56011300,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011301,201098,301,"將望（聖誕節）升到★3",6011,111601,0,0,3,56011301,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011302,201098,301,"將望（聖誕節）升到★5",6011,111601,0,0,5,56011302,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011303,201018,301,"將伊緒升到★6",6011,101801,0,0,6,56011303,501,1,"2020/04/01 16:00:00","2030/04/01 14:59:59"
56011304,201099,301,"讓伊莉亞（聖誕節）成為夥伴",6011,111701,0,0,1,56011304,501,1,"2020/04/22 16:00:00","2030/04/01 14:59:59"
56011305,201099,301,"將伊莉亞（聖誕節）升到★3",6011,111701,0,0,3,56011305,501,1,"2020/04/22 16:00:00","2030/04/01 14:59:59"
56011306,201099,301,"將伊莉亞（聖誕節）升到★5",6011,111701,0,0,5,56011306,501,1,"2020/04/22 16:00:00","2030/04/01 14:59:59"
56011307,201100,301,"讓鈴莓（新年）成為夥伴",6011,112101,0,0,1,56011307,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011308,201100,301,"將鈴莓（新年）升到★3",6011,112101,0,0,3,56011308,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011309,201100,301,"將鈴莓（新年）升到★5",6011,112101,0,0,5,56011309,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011310,201101,301,"讓凱留（新年）成為夥伴",6011,112001,0,0,1,56011310,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011311,201101,301,"將凱留（新年）升到★3",6011,112001,0,0,3,56011311,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011312,201101,301,"將凱留（新年）升到★5",6011,112001,0,0,5,56011312,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011313,201034,301,"將優花梨升到★6",6011,103401,0,0,6,56011313,501,1,"2020/05/05 16:00:00","2030/04/01 14:59:59"
56011314,201102,301,"讓可可蘿（新年）成為夥伴",6011,111901,0,0,1,56011314,501,1,"2020/05/22 16:00:00","2030/04/01 14:59:59"
56011315,201102,301,"將可可蘿（新年）升到★3",6011,111901,0,0,3,56011315,501,1,"2020/05/22 16:00:00","2030/04/01 14:59:59"
56011316,201102,301,"將可可蘿（新年）升到★5",6011,111901,0,0,5,56011316,501,1,"2020/05/22 16:00:00","2030/04/01 14:59:59"
