story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
1016008,1016,"鈴奈 第8話","只屬於你的伸展台",0,0,1016007,8,101601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017001,1017,"香織 第1話","與南國少女的相遇",0,0,0,0,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017002,1017,"香織 第2話","令人懷念的家鄉味",0,0,1017001,2,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017003,1017,"香織 第3話","由苦瓜而牽起的羈絆",0,0,1017002,3,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017004,1017,"香織 第4話","這裡是我的第二個故鄉",0,0,1017003,4,101701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017005,1017,"香織 第5話","燒肉店初體驗",0,0,1017004,5,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017006,1017,"香織 第6話","危險地區的野餐",0,0,1017005,6,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017007,1017,"香織 第7話","不眠之夜的搖籃曲",0,0,1017006,7,101701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1017008,1017,"香織 第8話","重要之物於樹之上",0,0,1017007,8,101701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018001,1018,"伊緒 第1話","過於性感的遇難者",0,0,0,0,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018002,1018,"伊緒 第2話","課程要開始囉♪",0,0,1018001,2,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018003,1018,"伊緒 第3話","夢幻的課後約會",0,0,1018002,3,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018004,1018,"伊緒 第4話","假日的特別課程♪",0,0,1018003,4,101801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018005,1018,"伊緒 第5話","譜出師生戀！？",0,0,1018004,5,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018006,1018,"伊緒 第6話","老師的胸口滿溢著愛",0,0,1018005,6,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018007,1018,"伊緒 第7話","倘若初戀是你",0,0,1018006,7,101801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018008,1018,"伊緒 第8話","黃昏、保健室紀念日",0,0,1018007,8,101801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1018009,1018,"伊緒 第9話","料理實習外出採買騷動",0,0,1018008,9,101801,0,0,8,91002,50,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/17 14:59:00"
1018010,1018,"伊緒 第10話","幸福蓋章集點",0,0,1018009,10,101801,0,0,8,91002,50,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/17 14:59:00"
1018011,1018,"伊緒 第11話","月下的憧憬",0,0,1018010,11,101801,0,0,8,91002,50,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/17 14:59:00"
1018012,1018,"伊緒 第12話","做完的練習題",0,0,1018011,12,101801,0,0,8,91002,50,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/17 14:59:00"
1020001,1020,"美美 第1話","哥哥，是誰？",0,0,0,0,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020002,1020,"美美 第2話","貓咪先生好可愛～",0,0,1020001,2,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020003,1020,"美美 第3話","來找主人吧～",0,0,1020002,3,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020004,1020,"美美 第4話","給媽咪的禮物♪",0,0,1020003,4,102001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020005,1020,"美美 第5話","噗噗噗噗咕嚕咕嚕～",0,0,1020004,5,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020006,1020,"美美 第6話","小小格里芬先生～！",0,0,1020005,6,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020007,1020,"美美 第7話","美美的優點？",0,0,1020006,7,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1020008,1020,"美美 第8話","兔子先生之力♪",0,0,1020007,8,102001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021001,1021,"胡桃 第1話","迷路同伴相見歡",0,0,0,0,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021002,1021,"胡桃 第2話","哥哥是小偷先生？",0,0,1021001,2,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021003,1021,"胡桃 第3話","如果當個乖孩子……",0,0,1021002,3,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021004,1021,"胡桃 第4話","憧憬的鈴鈴噹",0,0,1021003,4,102101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021005,1021,"胡桃 第5話","能夠一個人顧家嗎？",0,0,1021004,5,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021006,1021,"胡桃 第6話","儘管哥哥忘記了",0,0,1021005,6,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021007,1021,"胡桃 第7話","胡桃的真心",0,0,1021006,7,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1021008,1021,"胡桃 第8話","鑽之原石",0,0,1021007,8,102101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022001,1022,"依里 第1話","我……有點怕生……",0,0,0,0,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022002,1022,"依里 第2話","說不出口的謝謝",0,0,1022001,2,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022003,1022,"依里 第3話","若是遊戲才不會輸呢",0,0,1022002,3,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022004,1022,"依里 第4話","少女的不謹慎發言！",0,0,1022003,4,102201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022005,1022,"依里 第5話","取得稀有道具吧",0,0,1022004,5,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022006,1022,"依里 第6話","有朝一日能夠直率的……",0,0,1022005,6,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022007,1022,"依里 第7話","其實想要告訴你",0,0,1022006,7,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1022008,1022,"依里 第8話","道謝，終於說出口！……了嗎？",0,0,1022007,8,102201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023001,1023,"綾音 第1話","綾音與噗吉！",0,0,0,0,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023002,1023,"綾音 第2話","如果為了家人就不害怕",0,0,1023001,2,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023003,1023,"綾音 第3話","願有一日能夠守護",0,0,1023002,3,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023004,1023,"綾音 第4話","噗吉全力揮擊的誕生",0,0,1023003,4,102301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023005,1023,"綾音 第5話","一份小小的任性",0,0,1023004,5,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023006,1023,"綾音 第6話","一直都想擁有的東西",0,0,1023005,6,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023007,1023,"綾音 第7話","『虛擬』的家人",0,0,1023006,7,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1023008,1023,"綾音 第8話","噗吉全家總動員",0,0,1023007,8,102301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025001,1025,"鈴莓 第1話","以死謝罪的女僕",0,0,0,0,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025002,1025,"鈴莓 第2話","餓肚子的地藏王",0,0,1025001,2,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025003,1025,"鈴莓 第3話","魔像的報恩",0,0,1025002,3,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025004,1025,"鈴莓 第4話","何時何地都冒失女僕娘",0,0,1025003,4,102501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025005,1025,"鈴莓 第5話","鈴莓的 Lucky Day",0,0,1025004,5,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025006,1025,"鈴莓 第6話","重要的家人",0,0,1025005,6,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025007,1025,"鈴莓 第7話","只要在身邊就讓人喜悅之人",0,0,1025006,7,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1025008,1025,"鈴莓 第8話","請好好地扶持著人家唷♪",0,0,1025007,8,102501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026001,1026,"鈴 第1話","怠惰少女的憂鬱",0,0,0,0,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026002,1026,"鈴 第2話","多管閒事",0,0,1026001,2,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026003,1026,"鈴 第3話","期待已久的包裹",0,0,1026002,3,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026004,1026,"鈴 第4話","前往學校的預習",0,0,1026003,4,102601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026005,1026,"鈴 第5話","脫逃少女",0,0,1026004,5,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026006,1026,"鈴 第6話","願意誇獎我嗎？",0,0,1026005,6,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026007,1026,"鈴 第7話","大概和媽媽差不多吧……",0,0,1026006,7,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1026008,1026,"鈴 第8話","初次的手工紅豆麵包",0,0,1026007,8,102601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027001,1027,"惠理子 第1話","能相遇是因為……命運？",0,0,0,0,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027002,1027,"惠理子 第2話","全都是惠理子的",0,0,1027001,2,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027003,1027,"惠理子 第3話","恐怖的情書",0,0,1027002,3,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027004,1027,"惠理子 第4話","瘋狂的她",0,0,1027003,4,102701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027005,1027,"惠理子 第5話","最棒的生日禮物",0,0,1027004,5,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027006,1027,"惠理子 第6話","破壞者的鍊金術",0,0,1027005,6,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027007,1027,"惠理子 第7話","無庸置疑的真情",0,0,1027006,7,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1027008,1027,"惠理子 第8話","惠理子的愛情小測驗",0,0,1027007,8,102701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028001,1028,"咲戀 第1話","一陣風帶來的相遇",0,0,0,0,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028002,1028,"咲戀 第2話","飛蛾撲火",0,0,1028001,2,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028003,1028,"咲戀 第3話","皆大歡喜的生意",0,0,1028002,3,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028004,1028,"咲戀 第4話","黃昏時刻的即視感",0,0,1028003,4,102801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028005,1028,"咲戀 第5話","向努力的女兒伸出愛的援手",0,0,1028004,5,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028006,1028,"咲戀 第6話","充滿回憶的炒麵麵包",0,0,1028005,6,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028007,1028,"咲戀 第7話","過往時日的面貌",0,0,1028006,7,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1028008,1028,"咲戀 第8話","珍貴回憶的指引",0,0,1028007,8,102801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029001,1029,"望 第1話","因隱情而被追趕",0,0,0,0,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029002,1029,"望 第2話","蘭德索爾式減肥法",0,0,1029001,2,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029003,1029,"望 第3話","超新詮釋『小紅帽』",0,0,1029002,3,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029004,1029,"望 第4話","無火之處的火災",0,0,1029003,4,102901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029005,1029,"望 第5話","情歌的製作方法",0,0,1029004,5,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029006,1029,"望 第6話","因為想看到你的笑容",0,0,1029005,6,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029007,1029,"望 第7話","這份情感是商業機密",0,0,1029006,7,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1029008,1029,"望 第8話","屬於兩人的生日",0,0,1029007,8,102901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030001,1030,"妮諾 第1話","炸裂！祕劍大卸八塊斬",0,0,0,0,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030002,1030,"妮諾 第2話","城外的領土爭奪戰！",0,0,1030001,2,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030003,1030,"妮諾 第3話","秘藏的忍術！",0,0,1030002,3,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030004,1030,"妮諾 第4話","暗號是『統一天下』",0,0,1030003,4,103001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030005,1030,"妮諾 第5話","料理為愛是也！",0,0,1030004,5,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030006,1030,"妮諾 第6話","舉行！H－１大賽",0,0,1030005,6,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030007,1030,"妮諾 第7話","追逐夢想的忍是也",0,0,1030006,7,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1030008,1030,"妮諾 第8話","風起雲湧的遊樂場！",0,0,1030007,8,103001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031001,1031,"忍 第1話","會說話的骷髏頭與通靈少女",0,0,0,0,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031002,1031,"忍 第2話","驅邪工作的事故",0,0,1031001,2,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031003,1031,"忍 第3話","占卜初體驗！",0,0,1031002,3,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031004,1031,"忍 第4話","八字輕少年與靈媒",0,0,1031003,4,103101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031005,1031,"忍 第5話","蘭德索爾的毀滅危機！",0,0,1031004,5,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031006,1031,"忍 第6話","世界的最後一天",0,0,1031005,6,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031007,1031,"忍 第7話","高等詛咒與除魔之舞",0,0,1031006,7,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1031008,1031,"忍 第8話","某位小偷的慘劇",0,0,1031007,8,103101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032001,1032,"秋乃 第1話","你，值多少錢？",0,0,0,0,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032002,1032,"秋乃 第2話","令人興奮的平民購物",0,0,1032001,2,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032003,1032,"秋乃 第3話","迷路之森的秋乃",0,0,1032002,3,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032004,1032,"秋乃 第4話","開球了唷！",0,0,1032003,4,103201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032005,1032,"秋乃 第5話","被綁架的千金",0,0,1032004,5,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032006,1032,"秋乃 第6話","紫藤戲劇祭開幕！",0,0,1032005,6,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032007,1032,"秋乃 第7話","成為『獨當一面的商人』的條件",0,0,1032006,7,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1032008,1032,"秋乃 第8話","就算得用飛的也會趕到你身邊唷",0,0,1032007,8,103201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033001,1033,"真陽 第1話","一抹微笑迎萬福",0,0,0,0,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033002,1033,"真陽 第2話","真陽的搞笑根性",0,0,1033001,2,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033003,1033,"真陽 第3話","裝傻與真傻只有一線之隔",0,0,1033002,3,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033004,1033,"真陽 第4話","才不會輕易放棄的啦！",0,0,1033003,4,103301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033005,1033,"真陽 第5話","多災多難的搞笑之路",0,0,1033004,5,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033006,1033,"真陽 第6話","被奪走的夢想",0,0,1033005,6,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033007,1033,"真陽 第7話","搞笑組合再啟動",0,0,1033006,7,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1033008,1033,"真陽 第8話","真陽的花心",0,0,1033007,8,103301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034001,1034,"優花梨 第1話","出色的姐姐突然間就",0,0,0,0,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034002,1034,"優花梨 第2話","第一次被撿回家",0,0,1034001,2,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034003,1034,"優花梨 第3話","命運的王子殿下在哪裡",0,0,1034002,3,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034004,1034,"優花梨 第4話","恩愛的證據",0,0,1034003,4,103401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034005,1034,"優花梨 第5話","靜悄悄的戰鬥！",0,0,1034004,5,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034006,1034,"優花梨 第6話","讓你見識一下，成熟的女性！",0,0,1034005,6,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034007,1034,"優花梨 第7話","臉紅心跳的連續攻擊",0,0,1034006,7,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034008,1034,"優花梨 第8話","登上大人的，階梯……？",0,0,1034007,8,103401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1034009,1034,"優花梨 第9話","優花梨，下定決心！",0,0,1034008,9,103401,0,0,8,91002,50,0,0,0,0,0,0,"2020/05/05 16:00:00","2030/12/17 14:59:59"
1034010,1034,"優花梨 第10話","搖擺不定的自制心",0,0,1034009,10,103401,0,0,8,91002,50,0,0,0,0,0,0,"2020/05/05 16:00:00","2030/12/17 14:59:59"
1034011,1034,"優花梨 第11話","優花梨，盡情暢飲！",0,0,1034010,11,103401,0,0,8,91002,50,0,0,0,0,0,0,"2020/05/05 16:00:00","2030/12/17 14:59:59"
1034012,1034,"優花梨 第12話","終結，禁酒宣言！",0,0,1034011,12,103401,0,0,8,91002,50,0,0,0,0,0,0,"2020/05/05 16:00:00","2030/12/17 14:59:59"
1036001,1036,"鏡華 第1話","奇怪變態的可疑份子",0,0,0,0,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036002,1036,"鏡華 第2話","鬼抓人的協助者",0,0,1036001,2,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036003,1036,"鏡華 第3話","翻上槓的特訓",0,0,1036002,3,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036004,1036,"鏡華 第4話","幫忙寫作業",0,0,1036003,4,103601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036005,1036,"鏡華 第5話","第一次的○○○",0,0,1036004,5,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036006,1036,"鏡華 第6話","克服青椒特訓！",0,0,1036005,6,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036007,1036,"鏡華 第7話","想要成為成熟的女性呀",0,0,1036006,7,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1036008,1036,"鏡華 第8話","購物的突發事件",0,0,1036007,8,103601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037001,1037,"智 第1話","男孩遇見聊天少女",0,0,0,0,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037002,1037,"智 第2話","愛捉弄人的劍術少女",0,0,1037001,2,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037003,1037,"智 第3話","無論真假都是戀愛",0,0,1037002,3,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037004,1037,"智 第4話","那就是贏家的權利",0,0,1037003,4,103701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037005,1037,"智 第5話","好感與好意的差異",0,0,1037004,5,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037006,1037,"智 第6話","這輩子沒料到的最大失誤",0,0,1037005,6,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
