gacha_id,gacha_name,description,description_2,description_sp,gacha_detail,gacha_cost_type,price,free_gacha_type,free_gacha_interval_time,free_gacha_count,discount_price,gacha_odds,gacha_odds_star2,gacha_type,movie_id,start_time,end_time,ticket_id,special_id,exchange_id,ticket_id_10,rarity_odds,chara_odds_star1,chara_odds_star2,chara_odds_star3,gacha10_special_odds_star1,gacha10_special_odds_star2,gacha10_special_odds_star3,prizegacha_id,gacha_bonus_id,gacha_times_limit10
20043,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2019/12/02 16:00:00","2019/12/13 15:59:59",24001,0,43,24004,250000,20043_1,20043_2,20043_3,0,0,0,0,0,0
20044,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2019/12/13 16:00:00","2019/12/16 15:59:59",24001,0,44,24004,250000,20044_1,20044_2,20044_3,0,0,0,0,0,0
20045,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2019/12/16 16:00:00","2019/12/30 15:59:59",24001,0,45,24004,250000,20045_1,20045_2,20045_3,0,0,0,0,0,0
20046,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2019/12/30 16:00:00","2020/01/02 15:59:59",24001,0,46,24004,250000,20046_1,20046_2,20046_3,0,0,0,0,0,0
20047,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/01/02 16:00:00","2020/01/10 15:59:59",24001,0,47,24004,250000,20047_1,20047_2,20047_3,0,0,0,0,0,0
20048,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/01/10 16:00:00","2020/01/21 15:59:59",24001,0,48,24004,250000,20048_1,20048_2,20048_3,0,0,0,0,0,0
20050,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/01/28 16:00:00","2020/02/04 15:59:59",24001,0,50,24004,250000,20050_1,20050_2,20050_3,0,0,0,0,0,0
20052,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/02/04 16:00:00","2020/02/14 15:59:59",24001,0,52,24004,250000,20052_1,20052_2,20052_3,0,0,0,0,0,0
20053,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/02/14 16:00:00","2020/02/19 15:59:59",24001,0,53,24004,250000,20053_1,20053_2,20053_3,0,0,0,0,0,0
20054,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/02/19 16:00:00","2020/03/04 15:59:59",24001,0,54,24004,250000,20054_1,20054_2,20054_3,0,0,0,0,0,0
20055,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/03/04 16:00:00","2020/03/13 15:59:59",24001,0,55,24004,250000,20055_1,20055_2,20055_3,0,0,0,0,0,0
20056,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/03/13 16:00:00","2020/03/19 15:59:59",24001,0,56,24004,250000,20056_1,20056_2,20056_3,0,0,0,0,0,0
20057,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/03/19 16:00:00","2020/04/01 15:59:59",24001,0,57,24004,250000,20057_1,20057_2,20057_3,0,0,0,0,0,0
20058,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/04/01 16:00:00","2020/04/14 15:59:59",24001,0,58,24004,250000,20058_1,20058_2,20058_3,0,0,0,0,0,0
20059,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/04/14 16:00:00","2020/04/22 15:59:59",24001,0,59,24004,250000,20059_1,20059_2,20059_3,0,0,0,0,0,0
20060,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/04/22 16:00:00","2020/05/05 15:59:59",24001,0,60,24004,250000,20060_1,20060_2,20060_3,0,0,0,0,0,0
20062,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/05/08 16:00:00","2020/05/15 15:59:59",24001,0,62,24004,250000,20062_1,20062_2,20062_3,0,0,0,0,0,0
20063,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/05/15 16:00:00","2020/05/22 15:59:59",24001,0,63,24004,250000,20063_1,20063_2,20063_3,0,0,0,0,0,0
20064,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/05/22 16:00:00","2020/06/03 15:59:59",24001,0,64,24004,250000,20064_1,20064_2,20064_3,0,0,0,0,0,0
20065,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/06/03 16:00:00","2020/06/15 15:59:59",24001,0,65,24004,250000,20065_1,20065_2,20065_3,0,0,0,0,0,0
20066,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/06/15 16:00:00","2020/06/22 15:59:59",24001,0,66,24004,250000,20066_1,20066_2,20066_3,0,0,0,0,0,0
20068,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/08/03 16:00:00","2020/08/06 15:59:59",24001,0,68,24004,250000,20068_1,20068_2,20068_3,0,0,0,0,0,0
20069,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/09/30 16:00:00","2020/10/13 15:59:59",24001,0,69,24004,250000,20069_1,20069_2,20069_3,0,0,0,0,0,0
20070,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/10/13 16:00:00","2020/10/26 15:59:59",24001,0,70,24004,250000,20070_1,20070_2,20070_3,0,0,0,0,0,0
20071,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/08/17 16:00:00","2020/08/21 15:59:59",24001,0,71,24004,250000,20071_1,20071_2,20071_3,0,0,0,0,0,0
20072,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/07/02 16:00:00","2020/07/13 15:59:59",24001,0,72,24004,250000,20072_1,20072_2,20072_3,0,0,0,0,0,0
20073,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/07/13 16:00:00","2020/07/20 15:59:59",24001,0,73,24004,250000,20073_1,20073_2,20073_3,0,0,0,0,0,0
20074,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/07/20 16:00:00","2020/07/30 15:59:59",24001,0,74,24004,250000,20074_1,20074_2,20074_3,0,0,0,0,0,0
20075,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/07/30 16:00:00","2020/08/03 15:59:59",24001,0,75,24004,250000,20075_1,20075_2,20075_3,0,0,0,0,0,0
20076,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/08/06 16:00:00","2020/08/17 15:59:59",24001,0,76,24004,250000,20076_1,20076_2,20076_3,0,0,0,0,0,0
20077,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/09/11 16:00:00","2020/09/16 15:59:59",24001,0,77,24004,250000,20077_1,20077_2,20077_3,0,0,0,0,0,0
20078,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/08/21 16:00:00","2020/09/01 15:59:59",24001,0,78,24004,250000,20078_1,20078_2,20078_3,0,0,0,0,0,0
20080,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/09/04 16:00:00","2020/09/11 15:59:59",24001,0,80,24004,250000,20080_1,20080_2,20080_3,0,0,0,0,0,0
20081,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/10/26 16:00:00","2020/11/02 15:59:59",24001,0,81,24004,250000,20081_1,20081_2,20081_3,0,0,0,0,0,0
20082,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/09/16 16:00:00","2020/09/24 15:59:59",24001,0,82,24004,250000,20082_1,20082_2,20082_3,0,0,0,0,0,0
20083,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,0,0,1,200001,"2020/09/24 16:00:00","2020/09/30 15:59:59",24001,0,83,24004,250000,20083_1,20083_2,20083_3,0,0,0,0,0,0
28011,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,28011,29011,1,300002,"2018/12/07 16:00:00","2018/12/13 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
28012,"白金轉蛋","白金轉蛋僅會出現角色喔！","","",2,2,150,0,0,0,50,28012,29012,1,300004,"2018/12/21 16:00:00","2018/12/27 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,"白金轉蛋","角色「鏡華」、「美里」期間內取得率上升！","","",2,2,150,0,0,0,50,28013,29013,1,300006,"2019/01/03 16:00:00","2019/01/09 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
28014,"白金轉蛋","白金轉蛋追加了夏日角色喔！","","",2,2,150,0,0,0,50,28014,29014,1,300010,"2019/01/16 16:00:00","2019/01/22 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,"白金轉蛋","白金轉蛋追加了夏日角色喔！","","",2,2,150,0,0,0,50,28015,29015,1,300010,"2019/02/05 00:00:00","2019/02/13 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,"精選轉蛋","「純」登場！期間內登場機率UP！","","",2,2,150,0,0,0,50,30002,31002,1,300002,"2018/08/08 16:00:00","2018/08/20 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,"精選轉蛋","新角色「鈴」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30003,31003,1,300003,"2018/08/20 16:00:00","2018/08/31 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30004,"精選轉蛋","新角色「亞里莎」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30004,31004,1,300004,"2018/08/31 16:00:00","2018/09/14 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30005,"精選轉蛋","新角色「綾音」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30005,31005,1,300005,"2018/09/14 16:00:00","2018/09/21 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30006,"精選轉蛋","新角色「鏡華」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30006,31006,1,300006,"2018/09/21 16:00:00","2018/10/09 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30007,"精選轉蛋","新角色「美里」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30007,31007,1,300007,"2018/10/09 16:00:00","2018/10/22 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30008,"精選轉蛋","新角色「伊莉亞」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30008,31008,1,300008,"2018/10/22 16:00:00","2018/11/08 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30009,"精選轉蛋","新角色「紡希」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30009,31009,1,300009,"2018/11/08 16:00:00","2018/11/15 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30010,"精選轉蛋","新角色「貪吃佩可（夏日）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30010,31010,1,300010,"2018/11/15 16:00:00","2018/11/30 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30011,"精選轉蛋","新角色「鈴莓（夏日）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30011,31011,1,300011,"2018/11/30 16:00:00","2018/12/13 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30012,"精選轉蛋","新角色「凱留（夏日）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30012,31012,1,300012,"2018/12/13 16:00:00","2018/12/27 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,"精選轉蛋","新角色「珠希（夏日）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30013,31013,1,300013,"2018/12/27 16:00:00","2019/01/09 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,"精選轉蛋","新角色「智」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30014,31014,1,300014,"2019/01/09 16:00:00","2019/01/22 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,"精選轉蛋","新角色「茉莉」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30015,31015,1,300015,"2019/01/22 16:00:00","2019/02/01 11:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30016,"精選轉蛋","限定角色「忍（萬聖節）」登場！\n期間內取得率上升！","","",2,2,150,0,0,0,50,30016,31016,1,300016,"2019/02/13 16:00:00","2019/02/23 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30017,"精選轉蛋","限定角色「美咲（萬聖節）」登場！\n期間內取得率上升！","","",2,2,150,0,0,0,50,30017,31017,1,300017,"2019/02/27 16:00:00","2019/03/13 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30019,"精選轉蛋","新角色「流夏」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30019,31019,1,300019,"2019/03/13 16:00:00","2019/03/27 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30020,"精選轉蛋","新角色「七七香」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30020,31020,1,300020,"2019/03/27 16:00:00","2019/04/03 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30021,"精選轉蛋","限定「千歌」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30021,31021,1,300021,"2019/04/03 16:00:00","2019/04/19 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30022,"精選轉蛋","限定「綾音」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30022,31022,1,300022,"2019/04/19 16:00:00","2019/05/07 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30024,"精選轉蛋","限定角色「優衣（新年）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30024,31024,1,300024,"2019/05/14 16:00:00","2019/06/03 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,"精選轉蛋","限定角色「日和（新年）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30025,31025,1,300025,"2019/06/03 16:00:00","2019/06/17 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30026,"精選轉蛋","限定角色「靜流（情人節）」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30026,31026,1,300026,"2019/06/17 16:00:00","2019/07/01 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,"精選轉蛋","新角色「霞」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,30028,31028,1,300028,"2019/07/15 16:00:00","2019/07/26 15:59:59",24001,0,28,0,0,0,0,0,0,0,0,0,0,0
30029,"精選轉蛋","新角色「步未」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,0,0,1,300029,"2019/07/26 16:00:00","2019/08/01 15:59:59",24001,0,29,0,200000,30029_1,30029_2,30029_3,0,0,0,0,0,0
30030,"精選轉蛋","人氣投票高名次角色的登場機率在期間內提升！","","",2,2,150,0,0,0,50,0,0,1,300006,"2019/08/28 16:00:00","2019/09/02 15:59:59",24001,0,32,24004,250000,30030_1,30030_2,30030_3,0,0,0,0,0,0
30031,"精選轉蛋","新角色「安」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,0,0,1,300031,"2019/08/01 16:00:00","2019/08/15 15:59:59",24001,0,30,0,250000,30031_1,30031_2,30031_3,0,0,0,0,0,0
30032,"精選轉蛋","新角色「古蕾婭」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,0,0,1,300032,"2019/08/15 16:00:00","2019/08/28 15:59:59",24001,0,31,24004,250000,30032_1,30032_2,30032_3,0,0,0,0,0,0
30034,"精選轉蛋","空花（大江戶）登場！期間內取得率上升！","","",2,2,150,0,0,0,50,0,0,1,300034,"2019/09/09 16:00:00","2019/09/17 15:59:59",24001,0,34,24004,250000,30034_1,30034_2,30034_3,0,0,0,0,0,0
30035,"精選轉蛋","復刻活動角色的登場機率在期間內提升！","","",2,2,150,0,0,0,50,0,0,1,300035,"2019/09/17 16:00:00","2019/09/20 15:59:59",24001,0,35,24004,250000,30035_1,30035_2,30035_3,0,0,0,0,0,0
30036,"精選轉蛋","新角色「妮諾（大江戶）」登場！\n期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300036,"2019/09/20 16:00:00","2019/10/01 15:59:59",24001,0,36,24004,250000,30036_1,30036_2,30036_3,0,0,0,0,0,0
30037,"精選轉蛋","限定角色「雷姆」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300037,"2019/10/01 16:00:00","2019/10/15 15:59:59",24001,0,37,24004,250000,30037_1,30037_2,30037_3,0,0,0,0,0,0
30038,"精選轉蛋","復刻活動角色的登場機率在期間內提升！","","",2,2,150,0,0,0,50,0,0,1,300038,"2019/10/15 16:00:00","2019/10/18 15:59:59",24001,0,38,24004,250000,30038_1,30038_2,30038_3,0,0,0,0,0,0
30039,"精選轉蛋","限定角色「愛蜜莉雅」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300039,"2019/10/18 16:00:00","2019/11/01 15:59:59",24001,0,39,24004,250000,30039_1,30039_2,30039_3,0,0,0,0,0,0
30040,"精選轉蛋","限定角色「鈴奈」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300040,"2019/11/01 16:00:00","2019/11/15 15:59:59",24001,0,40,24004,250000,30040_1,30040_2,30040_3,0,0,0,0,0,0
30041,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』時確定有1個5等以上獎勵！","","",2,2,150,0,0,0,50,0,0,1,300041,"2019/11/15 16:00:00","2019/11/19 15:59:59",24001,0,41,24004,250000,30041_1,30041_2,30041_3,0,0,0,100001,0,0
30042,"精選轉蛋","限定角色「咲戀」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300042,"2019/11/19 16:00:00","2019/12/02 15:59:59",24001,0,42,24004,250000,30042_1,30042_2,30042_3,0,0,0,0,0,0
30043,"精選轉蛋","限定角色「真琴」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300043,"2019/12/02 16:00:00","2019/12/13 15:59:59",24001,0,43,24004,250000,30043_1,30043_2,30043_3,0,0,0,0,0,0
30044,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』時確定有1個5等以上獎勵！","","",2,2,150,0,0,0,50,0,0,1,300044,"2019/12/13 16:00:00","2019/12/16 15:59:59",24001,0,44,24004,250000,30044_1,30044_2,30044_3,0,0,0,100002,0,0
30045,"精選轉蛋","限定角色「真步」登場！期間內登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,400002,"2019/12/16 16:00:00","2019/12/30 15:59:59",24001,0,45,24004,500000,30045_1,30045_2,30045_3,0,0,0,0,0,0
30046,"精選轉蛋","惡魔偽王國軍所屬公會角色的\n登場機率在期間內提升！","","",2,2,150,0,0,0,50,0,0,1,300046,"2019/12/30 16:00:00","2020/01/02 15:59:59",24001,0,46,24004,250000,30046_1,30046_2,30046_3,0,0,0,0,0,0
30047,"精選轉蛋","新角色「碧（插班生）」登場！\n期間限定登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300048,"2020/01/02 16:00:00","2020/01/10 15:59:59",24001,0,47,24004,250000,30047_1,30047_2,30047_3,0,0,0,0,0,0
30048,"精選轉蛋","新角色「克蘿依」登場！\n期間限定登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300050,"2020/01/10 16:00:00","2020/01/21 15:59:59",24001,0,48,24004,250000,30048_1,30048_2,30048_3,0,0,0,0,0,0
30050,"獎勵轉蛋","「吉塔」「亞里莎」的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300049,"2020/01/28 16:00:00","2020/02/04 15:59:59",24001,0,50,24004,250000,30050_1,30050_2,30050_3,0,0,0,100003,0,0
30052,"精選轉蛋","限定「鏡華」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300052,"2020/02/04 16:00:00","2020/02/14 15:59:59",24001,0,52,24004,250000,30052_1,30052_2,30052_3,0,0,0,0,1001,0
30053,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300053,"2020/02/14 16:00:00","2020/02/19 15:59:59",24001,0,53,24004,250000,30053_1,30053_2,30053_3,0,0,0,100004,0,0
30054,"精選轉蛋","新角色「美美（萬聖節）」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300054,"2020/02/19 16:00:00","2020/03/04 15:59:59",24001,0,54,24004,250000,30054_1,30054_2,30054_3,0,0,0,0,1002,0
30055,"精選轉蛋","新角色「露娜」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300055,"2020/03/04 16:00:00","2020/03/13 15:59:59",24001,0,55,24004,250000,30055_1,30055_2,30055_3,0,0,0,0,1003,0
30056,"獎勵轉蛋","復刻活動角色的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300056,"2020/03/13 16:00:00","2020/03/19 15:59:59",24001,0,56,24004,250000,30056_1,30056_2,30056_3,0,0,0,100005,0,0
30057,"精選轉蛋","新角色「嘉夜」登場！\n期間限定登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300057,"2020/03/19 16:00:00","2020/04/01 15:59:59",24001,0,57,24004,250000,30057_1,30057_2,30057_3,0,0,0,0,1004,0
30058,"精選轉蛋","限定「克莉絲提娜」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300058,"2020/04/01 16:00:00","2020/04/14 15:59:59",24001,0,58,24004,250000,30058_1,30058_2,30058_3,0,0,0,0,1005,0
30059,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300059,"2020/04/14 16:00:00","2020/04/22 15:59:59",24001,0,59,24004,250000,30059_1,30059_2,30059_3,0,0,0,100006,0,0
30060,"精選轉蛋","★3角色登場機率2倍\n新角色「伊莉亞（聖誕節）」登場！期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300060,"2020/04/22 16:00:00","2020/05/05 15:59:59",24001,0,60,24004,500000,30060_1,30060_2,30060_3,0,0,0,0,1006,0
30062,"精選轉蛋","限定「凱留」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300062,"2020/05/08 16:00:00","2020/05/15 15:59:59",24001,0,62,24004,250000,30062_1,30062_2,30062_3,0,0,0,0,1007,0
30063,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300063,"2020/05/15 16:00:00","2020/05/22 15:59:59",24001,0,63,24004,250000,30063_1,30063_2,30063_3,0,0,0,100007,0,0
30064,"精選轉蛋","限定「可可蘿」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300064,"2020/05/22 16:00:00","2020/06/03 15:59:59",24001,0,64,24004,250000,30064_1,30064_2,30064_3,0,0,0,0,1008,0
30065,"精選轉蛋","新角色「霞（魔法少女）」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300065,"2020/06/03 16:00:00","2020/06/15 15:59:59",24001,0,65,24004,250000,30065_1,30065_2,30065_3,0,0,0,0,1009,0
30066,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300066,"2020/06/15 16:00:00","2020/06/22 15:59:59",24001,0,66,24004,250000,30066_1,30066_2,30066_3,0,0,0,100008,0,0
30068,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300068,"2020/08/03 16:00:00","2020/08/06 15:59:59",24001,0,68,24004,250000,30068_1,30068_2,30068_3,0,0,0,100009,0,0
30069,"精選轉蛋","限定「卯月」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300069,"2020/09/30 16:00:00","2020/10/13 15:59:59",24001,0,69,24004,250000,30069_1,30069_2,30069_3,0,0,0,0,1011,0
30070,"精選轉蛋","限定「凜」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300070,"2020/10/13 16:00:00","2020/10/26 15:59:59",24001,0,70,24004,250000,30070_1,30070_2,30070_3,0,0,0,0,1012,0
