unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
302800,"奧爾獅",302800,0,16,270,1000,1,1.8,0,0,0,"頗負盛名的熱帶草原霸者，獅子座的魔星獸。\n對其刀刃相向者，將焚毀於灼熱的咆哮中。\n\n・對敵方全體，依照最大HP造成大幅度並無\n　視防禦力的物理傷害，並對剩餘HP較少的敵人\n　賦予火傷狀態。\n・對敵方1名角色造成大幅度物理傷害，\n　若為火傷狀態時則再追加額外傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害，\n　若為火傷狀態時則再追加額外傷害。"
302801,"奧爾獅",302801,0,16,270,1000,1,3.0,0,0,0,"【物理】君臨於荒涼原野的獅子座之魔星獸。\n那銳爪撕裂著大氣，以業火之咆嘯使大地萬物化為焦黑。\n\n・對全體敵人造成對應最大 HP 且無視防禦力\n　的大幅度的物理傷害，並使 HP 所剩不多的\n　敵人陷入火傷狀態。\n・對敵方的 1 名角色造成大幅度的物理傷害，\n　若是火傷狀態的對象，將會額外追加傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害，\n　若是火傷狀態的對象，將會額外追加傷害。"
302802,"奧爾獅",302802,0,16,270,1000,1,3.0,0,0,0,"【物理】君臨於荒涼原野的獅子座之魔星獸。\n那銳爪撕裂著大氣，以業火之咆嘯使大地萬物化為焦黑。\n\n・對全體敵人造成對應最大 HP 且無視防禦力\n　的大幅度的物理傷害，並使 HP 所剩不多的\n　敵人陷入火傷狀態。\n・對敵方的 1 名角色造成大幅度的物理傷害，\n　若是火傷狀態的對象，將會額外追加傷害。\n・對前方範圍內敵人造成中幅度的物理傷害，\n　當目標為火傷狀態時，再追加傷害。\n・依照最大 HP 對全體敵人造成無視防禦力的\n　中幅度魔法傷害，並且使其暈眩。\n　並且大幅對剩餘 HP 較少的敵人造成暈眩。"
302900,"水之里歐斯",302900,0,16,270,1000,1,1.8,0,0,0,"淪陷於寄宿在神瓶之中那魔力的水瓶座之魔星獸。\n沉溺於強大的力量中，卻因非得支配大海而暴走。\n\n‧必殺技，可對全體敵人造成共計六次的小幅度\n　魔法傷害。\n　當角色的 HP 低於 80% 時，能對其造成擊退，\n　而當低於 40% 時，除了擊退之外還能夠其陷入\n　暈眩狀態。\n・對面前的 3 名敵人造成中幅度的物理傷害。\n・能將自身的素質降低效果，與敵方全體的素質\n　提升的效果打消解除，並且還能夠增加自己的\n　TP。"
302901,"水之里歐斯",302901,0,16,270,1000,1,1.8,0,0,0,"【物理】操縱寄宿於瓶中之魔力的水瓶座之魔星獸。\n以激流將萬物吞噬殆盡的蒼海支配者為名而君臨。\n\n‧必殺技可以對全體敵人造成共計6次的\n　小幅度魔法傷害。\n　當角色的HP低於80%時，能對其造成擊退，\n　而當低於40%時，除了擊退外能再使其\n　陷入暈眩狀態。\n‧對面前1名敵人造成特大幅度的物理傷害，對從\n　前方數來第2、3名角色造成大幅度物理傷害。\n‧解除全體敵人的素質提升效果，同時小幅度提升\n　自己的TP、物理防禦力、魔法防禦力。"
302902,"水之里歐斯",302902,0,16,270,1000,1,1.8,0,0,0,"【物理】操縱寄宿於瓶中之魔力的水瓶座之魔星獸。\n以激流將萬物吞噬殆盡的蒼海支配者為名而君臨。\n\n‧必殺技可以對全體敵人造成共計6次的\n　小幅度魔法傷害。\n　當角色的HP低於80%時，能對其造成擊退，\n　而當低於40%時，除了擊退外能再使其\n　陷入暈眩狀態。\n‧對面前1名敵人造成特大幅度的物理傷害，對從\n　前方數來第2、3名角色造成大幅度物理傷害。\n‧解除全體敵人的素質提升效果，同時小幅度提升\n　自己的TP、物理防禦力、魔法防禦力。\n\n【戰鬥場地效果】\n經過了一定的時間後，將會產生激流。\n‧對隊伍全體角色造成連續的小幅度魔法傷害。\n　當該角色的HP在40%以下時，\n　同時造成擊退。\n‧當水之里歐斯的目標部位被破壞時，\n　同時對水之里歐斯造成固定的魔法傷害，\n　並且小幅度減少TP。\n　若水之里歐斯的目標部位尚未被破壞，\n　將會特大幅度提升水之里歐斯的\n　魔法攻擊力。"
302903,"水之里歐斯",302903,0,16,270,1000,1,1.8,0,0,0,"【物理】操縱寄宿於瓶中之魔力的水瓶座之魔星獸。\n以激流將萬物吞噬殆盡的蒼海支配者為名而君臨。\n\n‧必殺技可以對全體敵人造成共計6次的\n　小幅度魔法傷害。\n　當角色的HP低於80%時，能對其造成擊退，\n　而當低於40%時，除了擊退外能再使其\n　陷入暈眩狀態。\n‧對面前1名敵人造成特大幅度的物理傷害，對從\n　前方數來第2、3名角色造成大幅度物理傷害。\n‧解除全體敵人的素質提升效果，同時小幅度提升\n　自己的TP、物理防禦力、魔法防禦力。\n\n【戰鬥場地效果】\n經過了一定的時間後，將會產生激流。\n‧對隊伍全體角色造成連續的小幅度魔法傷害。\n　當該角色的HP在40%以下時，\n　同時造成擊退。\n‧當水之里歐斯的目標部位被破壞時，\n　同時對水之里歐斯造成固定的魔法傷害，\n　並且小幅度減少TP。\n　若水之里歐斯的目標部位尚未被破壞，\n　將會特大幅度提升水之里歐斯的\n　魔法攻擊力。"
303000,"托爾披頓",303000,0,16,270,1000,1,1.8,0,0,0,"使大海原暴走，並喚起狂風暴雨的雙魚座之魔星獸。\n周邊小弟身上的紅魚鰭，是扁人剛好啦！的證明。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害，\n　並且能夠再使自己的行動速度與物理攻擊力\n　提升。\n・對敵方全體造成小幅度的物理傷害。\n・對前方的 2 名敵人造成中幅度的物理傷害，\n　並小幅度降低其物理防禦力。"
303001,"托爾披頓",303001,0,16,270,1000,1,1.8,0,0,0,"【物理】背負著大海而聳立，爆走的雙魚座魔星獸。\n被他吸引的小弟居於背上。與牠一同邁向霸道之極。\n\n‧較為容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技可以對全體敵人造成大幅度的物理傷害，\n　同時提升自己的行動速度與物理攻擊力。\n‧對全體敵人造成小幅度的物理傷害。\n‧對前方2名敵人造成中幅度的物理傷害，\n　同時小幅度降低物理防禦力。"
303002,"托爾披頓",303002,0,16,270,1000,1,1.8,0,0,0,"【物理】背負著大海而聳立，爆走的雙魚座魔星獸。\n被他吸引的小弟居於背上。與牠一同邁向霸道之極。\n\n‧較為容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技可以對全體敵人造成大幅度的物理傷害，\n　同時提升自己的行動速度與物理攻擊力。\n‧對全體敵人造成小幅度的物理傷害。\n‧對前方2名敵人造成中幅度的物理傷害，\n　同時小幅度降低物理防禦力。\n‧召喚1隻拿著旗子的小弟。\n　拿著旗子的小弟將會恢復托爾披頓的TP。\n　當拿著旗子的小弟的HP歸零時，隊伍角色全體\n　的物理攻擊力與魔法攻擊力將會大幅度提升。\n"
303003,"托爾披頓",303003,0,16,270,1000,1,1.8,0,0,0,"【物理】背負著大海而聳立，爆走的雙魚座魔星獸。\n被他吸引的小弟居於背上。與牠一同邁向霸道之極。\n\n‧較為容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技可以對全體敵人造成大幅度的物理傷害，\n　同時提升自己的行動速度與物理攻擊力。\n‧對全體敵人造成小幅度的物理傷害。\n‧對前方2名敵人造成中幅度的物理傷害，\n　同時小幅度降低物理防禦力。\n‧召喚1隻拿著旗子的小弟。\n　拿著旗子的小弟將會恢復托爾披頓的TP。\n　當拿著旗子的小弟的HP歸零時，隊伍角色全體\n　的物理攻擊力與魔法攻擊力將會大幅度提升。\n"
303004,"托爾披頓",303002,0,16,270,1000,1,1.8,0,0,0,"【物理】背負著大海而聳立，爆走的雙魚座魔星獸。\n被他吸引的小弟居於背上。與牠一同邁向霸道之極。\n\n‧較為容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技可以對全體敵人造成大幅度的物理傷害，\n　同時提升自己的行動速度與物理攻擊力。\n‧對全體敵人造成小幅度的物理傷害。\n‧對前方2名敵人造成中幅度的物理傷害，\n　同時小幅度降低物理防禦力。\n‧召喚1隻拿著旗子的小弟。\n　拿著旗子的小弟將會恢復托爾披頓的TP。\n　當拿著旗子的小弟的HP歸零時，隊伍角色全體\n　的物理攻擊力與魔法攻擊力將會大幅度提升。\n"
303100,"冬眠之熊",303100,0,13,270,1000,1,3.5,0,0,0,"【物理】躲藏於冰穴最深處，\n決意要終身冬眠的巨大野熊。\n長年累月在睡夢中度過，\n僅於狩獵的一瞬間甦醒過來。\n\n‧對全體敵人造成大幅度的魔法傷害，\n　並降低其物理攻擊力。\n\n‧對前方的 3 名角色造成小幅度的\n　物理傷害。並且將前方的 1 名角色\n　大幅度擊飛，再施加凍結狀態\n　降低其移動速度。"
303200,"寒冰孔雀夫人",303200,0,6,270,1000,1,1.6,0,0,0,"【物理】伴隨著暴風雪現身，\n會呼朋引伴的襲擊\n侵犯地盤的人，\n是雪國之中最華麗的女士。\n\n‧對前方的 4 名角色造成中幅度的\n　魔法傷害。\n\n‧對隨機的 2 名角色造成\n　小幅度的魔法傷害，\n　並且施加凍結狀態。"
303300,"石像鬼",303300,0,13,270,1000,1,2.1,0,0,0,"【物理】遺留在腐朽的遺跡裡，守護著\n主人死去的地方，謎樣的鳥型雕像。\n隨著城鎮、命令的逝去，現在的他們\n無論來者是誰，全部予以火焰攻擊。\n\n‧對前方5名角色造成中幅度魔法\n　傷害，並且施加火傷狀態。同時\n　降低魔法防禦力。\n\n‧隨機對3名角色造成\n　小幅度的魔法傷害，\n　同時使其陷入黑暗狀態。"
303301,"闇黑石像鬼",303301,0,13,270,1000,1,2.1,0,0,0,"【物理】侍奉於暴食的君主，近衛軍的黑鐵像。\n以巧妙伎倆拐騙於冥府徬徨之魂，再獻之於主。\n\n‧對全體敵人造成中幅度的魔法傷害，使其火傷，\n　同時特大幅度降低魔法防禦力。\n‧對全體敵人造成小幅度的魔法傷害，\n　同時大幅度降低物理攻擊力、\n　特大幅度降低魔法攻擊力。"
303302,"闇黑石像鬼",303302,0,13,270,1000,1,2.1,0,0,0,"【物理】侍奉於暴食的君主，近衛軍的黑鐵像。\n以巧妙伎倆拐騙於冥府徬徨之魂，再獻之於主。\n\n‧對全體敵人造成中幅度的魔法傷害，使其火傷，\n　同時特大幅度降低魔法防禦力。\n‧對全體敵人造成小幅度的魔法傷害，\n　同時大幅度降低物理攻擊力、\n　特大幅度降低魔法攻擊力。"
303400,"沙蜥蜴",303400,0,13,270,1000,1,1.9,0,0,0,"【物理】在生存競爭激烈的\n沙漠中的王者，是隻巨大蜥蜴。\n使用劇毒，活用沙子的戰略，\n就是嚴酷環境中習得的生存之道。\n\n‧對全體敵人造成中幅度的物理傷害，\n　並降低其行動速度。\n　再提升全體夥伴的物理攻擊力。\n\n‧對以前方 1 名角色為中心的\n　小範圍內造成小幅度的物理傷害，\n　並施加中毒狀態。再降低其物理防禦力。\n　"
303401,"岩之錘",303401,0,13,270,1000,1,1.9,0,0,0,"【物理】身負月之魔力而產生變異的巨大蜥蜴。\n棘狀且堅硬的鱗片，能輕易削去敵人的體力與鎧甲。\n\n‧對全體敵人造成大幅度的物理傷害，並且減少其\n　TP。\n‧對前方的 2 名角色造成中幅度的物理傷害，\n　並且使其中毒。\n‧對前方的 3 名角色造成物理傷害。\n　並對前方的 1 名敵人造成大幅度的物理傷害，\n　並中幅度降低其物理防禦力和魔法防禦力。"
303402,"岩之錘",303402,0,13,270,1000,1,1.9,0,0,0,"【物理】身負月之魔力而產生變異的巨大蜥蜴。\n棘狀且堅硬的鱗片，能輕易削去敵人的體力與鎧甲。\n\n‧對全體敵人造成大幅度的物理傷害，並且減少其\n　TP。\n‧對前方的 2 名角色造成中幅度的物理傷害，\n　並且使其中毒。\n‧對前方的 3 名角色造成物理傷害。\n　並對前方的 1 名敵人造成大幅度的物理傷害，\n　並中幅度降低其物理防禦力和魔法防禦力。"
303500,"怒蛇",303500,0,13,270,1000,1,1.8,0,0,0,"【物理】從吸取他人的魔力之中，\n體悟出了妖術的魔物。\n能從敵人的傷口上奪取魔力，\n進而獲得更大的力量。\n\n‧對全體敵人造成中幅度的魔法傷害，\n　並降低全體敵人中\n　魔法攻擊角色的 TP。\n\n‧對以前方 1 名角色為中心的\n　小範圍內造成小幅度的魔法傷害，\n　並降低其魔法防禦力。"
303501,"怒蛇",303501,0,13,270,1000,1,1.8,0,0,0,"【物理】從吸取他人的魔力\n之中，體悟出了妖術的魔物。\n能夠從敵人的傷口上奪取魔力，\n進而獲得更大的力量。\n\n‧對全體敵人造成中幅度的魔法傷害，\n　並降低全體敵人中\n　魔法攻擊角色的 TP。\n‧對前方 2 名角色造成中幅度的魔法傷害，\n　並降低其魔法防禦力。"
303600,"熾焰巨獸龍",303600,0,13,270,1000,1,1.7,0,0,0,"【物理】靠著強韌的雙腳與銳利的爪子，\n可在一瞬間捕獲獵物的兇猛恐龍。\n在滅亡的大地上吞食熔岩，\n找出生存之道的孤高存在。\n\n‧對全體敵人造成中幅度的物理傷害，\n　並提升自己的行動速度。\n\n‧對前方的 3 名敵人造成中幅度的物理傷害，\n　並降低其行動速度。"
303700,"地獄獵犬",303700,0,14,270,1000,1,0.7,0,0,0,"【物理】儘管墜入了那火山之中，\n依舊身負地獄之炎復甦的雙頭魔犬。\n與愛犬波尼一同在地盤上奔馳著，\n並讓入侵者親身體驗那灼熱的洗禮。\n\n‧對全體敵人造成中幅度的物理傷害，\n　並施加火傷狀態。\n　再恢復召喚怪物的 HP。\n\n‧召喚波尼。"
303800,"阿爾瑪",303800,0,16,270,1000,1,2.0,0,0,0,"【物理】遠古時用來守護迷宮的防衛兵器。作為最後的陷阱，靜待入侵者。\n・根據角色的最高 HP，對全體敵人\n造成中幅度的魔法傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害。"
303801,"阿爾瑪",303800,0,16,270,1000,1,2.0,0,0,0,"【物理】遠古時用來守護迷宮的防衛兵器。作為最後的陷阱，靜待入侵者。\n・根據角色的最高 HP，對全體敵人\n造成特大幅度的魔法傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害。\n・根據角色的最高 HP，對剩餘 HP 最高的敵人\n造成中幅度的魔法傷害，並使其暈眩。\n・當古老惡靈衛兵本身的 HP 降至 50％ 以下，\n其攻擊力將會越發殘暴。"
303900,"獨眼巨人",303900,0,13,270,1000,1,2.0,0,0,0,"【物理】以怪力引以為傲，兇暴的獨眼巨人。\n將魔力凝聚於瞳中，進而釋放強力的怪異光線。\n\n‧對全體敵人造成大幅度的魔法傷害。\n　對剩餘 HP 為 100% 的角色提升造成的傷害，\n　同時降低行動速度。\n‧對物理攻擊力最高的 1 名角色，依照其最大 HP\n　造成中幅度的物理傷害，並且減少其 TP。"
303901,"獨眼巨人",303901,0,13,270,1000,1,2.0,0,0,0,"【物理】以怪力引以為傲，兇暴的獨眼巨人。\n將魔力凝聚於瞳中，進而釋放強力的怪異光線。\n\n‧對敵方全體造成大幅度魔法傷害。\n　對剩餘HP為100%的角色提升傷害，\n　並且降低其行動速度。\n‧對物理攻擊力最高的1名角色，依照其最大HP\n　造成中幅度的物理傷害，並且減少其TP。"
303902,"獨眼巨人",303902,0,13,270,1000,1,2.0,0,0,0,"【物理】以怪力引以為傲，兇暴的獨眼巨人。\n將魔力凝聚於瞳中，進而釋放強力的怪異光線。\n\n‧對全體敵人造成大幅度的魔法傷害，同時解除\n　素質提升的效果。\n　並且降低行動速度。\n　對剩餘 HP 為 100% 的角色提升造成的傷害。\n‧對物理攻擊力最高的 1 名角色，依照其最大 HP\n　造成中幅度的物理傷害，並且減少其 TP。\n‧每當進行普通攻擊時，小幅度增加自己的 TP。"
304000,"夢魘",304000,0,13,270,1000,1,2.0,0,0,0,"【物理】誕生於幻想，徬徨於黑暗中的魔獸。\n將獵物囚於惡夢之牢中，並大快朵頤那些精氣。\n\n‧對物理攻擊力最高的1名敵方角色造成特大幅度\n　的魔法傷害，同時特大幅度減少其TP。\n‧以物理攻擊力最高的1名敵方角色為中心，\n　對範圍內所有的敵人造成中幅度的魔法傷害，\n　同時使其陷入詛咒狀態。"
304001,"夢魘",304001,0,13,270,1000,1,2.0,0,0,0,"【物理】誕生於幻想，徬徨於黑暗中的魔獸。\n將獵物囚於惡夢之牢中，並大快朵頤那些精氣。\n\n‧對物理攻擊力最高的1名敵方角色造成特大幅度\n　的魔法傷害，同時特大幅度減少其TP。\n‧以物理攻擊力最高的1名敵方角色為中心，\n　對範圍內所有的敵人造成中幅度的魔法傷害，\n　同時中幅度降低TP，並且使其陷入詛咒狀態。"
304100,"泰坦龍龜",304100,0,13,270,1000,1,2.5,0,0,0,"就連甲殼上都能扎起大樹之根的遠古陸龜。\n持續忍受著攻擊，伺機用憤怒之擊還以顏色。\n\n・對敵方全體造成大量的物理傷害。\n・將躲在甲殼裡時所受到的傷害量，給予敵人相\n　應的物理傷害。"
304200,"加爾格",304200,0,16,270,1000,1,1.8,0,0,0,"【物理】啃食屍體的殘暴的大型魔獸。\n強韌的刺佈滿全身，追捕獵物的執念甚深。\n・根據角色的最高 HP，對全體敵人\n造成中幅度的物理傷害。\n・對後方範圍的敵人造成中幅度的物理傷害，\n並使其暈眩。"
304201,"加爾格",304200,0,16,270,1000,1,1.8,0,0,0,"【物理】啃食屍體的殘暴的大型魔獸。\n強韌的刺佈滿全身，追捕獵物的執念甚深。\n・根據角色的最高 HP，對全體敵人\n造成中幅度的物理傷害。\n・對後方範圍的敵人造成中幅度的物理傷害，\n並使其暈眩。\n・對前方數來第 2 名的敵人造成大幅度的物理傷害。\n・當加爾格本身的 HP 降至 50％ 以下，\n其攻擊力將會越發殘暴。"
304300,"天塔帕斯",304300,0,16,270,1000,1,1.8,0,0,0,"【物理】君臨於海邊的巨大軟體魔獸。\n強韌的觸手與鋼鐵的大矛將把一切破壞殆盡。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對後方範圍內造成中幅度的魔法傷害、\n　賦予麻痺狀態，並特大幅度降低物理攻\n　力及魔法攻擊力。\n・經過一定時間後對敵方單體\n　造成超特大幅度的物理傷害。\n・當天塔帕斯自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304301,"天塔帕斯",304300,0,16,270,1000,1,1.8,0,0,0,"【物理】君臨於海邊的巨大軟體魔獸。\n強韌的觸手與鋼鐵的大矛將把一切破壞殆盡。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對後方範圍內造成中幅度的魔法傷害、\n　賦予麻痺狀態，並特大幅度降低物理攻\n　力及魔法攻擊力。"
304302,"天塔帕斯",304300,0,16,270,1000,1,1.8,0,0,0,"【物理】君臨於海邊的巨大軟體魔獸。\n強韌的觸手與鋼鐵的大矛將把一切破壞殆盡。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對後方範圍內造成中幅度的魔法傷害、\n　賦予麻痺狀態，並特大幅度降低物理攻\n　力及魔法攻擊力。\n・當天塔帕斯自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304303,"天塔帕斯",304300,0,16,270,1000,1,1.8,0,0,0,"【物理】君臨於海邊的巨大軟體魔獸。\n強韌的觸手與鋼鐵的大矛將把一切破壞殆盡。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對後方範圍內造成中幅度的魔法傷害、\n　賦予麻痺狀態，並特大幅度降低物理攻\n　力及魔法攻擊力。\n・經過一定時間後對敵方單體\n　造成超特大幅度的物理傷害。\n・當天塔帕斯自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304400,"島鯨",304400,0,16,270,1000,1,1.8,0,0,0,"【物理】吞噬了為數眾多的探險家的幻島巨鯨。牠將殘忍地葬送那些被慾望、幻想所迷惑的愚者。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對敵方全體造成中幅度的魔法傷害\n　，此外島鯨還將極大幅度提升自身的\n　物理及魔法防禦力。\n・對前方範圍內造成大幅度的魔法傷害，\n　並且大幅度地擊飛。\n・當島鯨自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304401,"島鯨",304400,0,16,270,1000,1,1.8,0,0,0,"【物理】吞噬了為數眾多的探險家的幻島巨鯨。牠將殘忍地葬送那些被慾望、幻想所迷惑的愚者。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對敵方全體造成中幅度的魔法傷害\n　，此外島鯨還將極大幅度提升自身的\n　物理及魔法防禦力。"
304402,"島鯨",304400,0,16,270,1000,1,1.8,0,0,0,"【物理】吞噬了為數眾多的探險家的幻島巨鯨。牠將殘忍地葬送那些被慾望、幻想所迷惑的愚者。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對敵方全體造成中幅度的魔法傷害\n　，此外島鯨還將極大幅度提升自身的\n　物理及魔法防禦力。\n・對前方範圍內造成大幅度的魔法傷害，\n　並且大幅度地擊飛。\n・當島鯨自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304403,"島鯨",304400,0,16,270,1000,1,1.8,0,0,0,"【物理】吞噬了為數眾多的探險家的幻島巨鯨。牠將殘忍地葬送那些被慾望、幻想所迷惑的愚者。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害。\n・對敵方全體造成中幅度的魔法傷害\n　，此外島鯨還將極大幅度提升自身的\n　物理及魔法防禦力。\n・對前方範圍內造成大幅度的魔法傷害，\n　並且大幅度地擊飛。\n・當島鯨自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304500,"雷電",304500,0,16,270,1000,1,1.8,0,0,0,"【物理】以熟練的戰鬥術來翻弄敵人的鍬形蟲魔物。\n面對纏繞著豪雷的招式，被麻痺之者接踵而出。\n\n‧必殺技可以對前方2名角色造成中幅度的\n　物理傷害，並且造成麻痺。\n　同時對全體敵人造成中幅度的物理傷害，然而將\n　會中幅度降低自己的物理防禦力和魔法防禦力。\n‧能夠暫時無敵。"
304600,"雷雷",304600,0,16,270,1000,2,1.8,0,0,0,"【魔法】使喚著雷雲，天真無邪地四處大鬧的雷娘。\n若大意了，可會被賞上好幾發毫不留情的雷擊。\n\n‧對全體敵人造成中幅度的魔法傷害。\n‧對後方2名角色造成小幅度的魔法傷害。"
304601,"雷雷",304601,0,16,270,1000,2,1.8,0,0,0,"【魔法】使喚著雷雲，天真無邪地四處大鬧的雷娘。\n若大意了，可會被賞上好幾發毫不留情的雷擊。\n\n‧對全體敵人造成中幅度的魔法傷害，同時使其\n　暈眩。\n‧對後方2名角色造成小幅度的魔法傷害，\n　同時小幅度降低TP。"
304602,"雷雷",304602,0,16,270,1000,1,1.8,0,0,0,"【魔法】使喚著雷雲，天真無邪地四處大鬧的雷娘。\n若大意了，可會被賞上好幾發毫不留情的雷擊。\n\n‧對全體敵人造成中幅度的魔法傷害。\n‧對後方2名角色造成小幅度的魔法傷害。"
304700,"亡靈鎧甲",304700,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬金屬，並操縱武器的謎樣魔物。\n透過增生融合成為超大的怪物，並威脅著和平。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害，並大幅度的降低物理攻\n　擊力及物理防禦力。\n・對前方範圍內造成大幅度的物理傷害。\n・減少TP最高的敵方3名角色的TP，\n　並大幅提升自身的物理攻擊力。\n・當亡靈鎧甲自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304701,"亡靈鎧甲",304700,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬金屬，並操縱武器的謎樣魔物。\n透過增生融合成為超大的怪物，並威脅著和平。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害，並大幅度的降低物理攻\n　擊力及物理防禦力。\n・對前方範圍內造成大幅度的物理傷害。"
304702,"亡靈鎧甲",304700,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬金屬，並操縱武器的謎樣魔物。\n透過增生融合成為超大的怪物，並威脅著和平。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害，並大幅度的降低物理攻\n　擊力及物理防禦力。\n・對前方範圍內造成大幅度的物理傷害。\n・減少TP最高的敵方3名角色的TP，\n　並大幅提升自身的物理攻擊力。\n・當亡靈鎧甲自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304703,"亡靈鎧甲",304700,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬金屬，並操縱武器的謎樣魔物。\n透過增生融合成為超大的怪物，並威脅著和平。\n・對敵方全體角色依照最大HP造成\n　大幅度的物理傷害，並大幅度的降低物理攻\n　擊力及物理防禦力。\n・對前方範圍內造成大幅度的物理傷害。\n・減少TP最高的敵方3名角色的TP，\n　並大幅提升自身的物理攻擊力。\n・當亡靈鎧甲自身的HP低於40％後，\n　其攻擊將會變得越發殘暴。"
304704,"壞亂黑鎧騎士",304704,0,16,270,1000,1,1.8,0,0,0,"【物理】貪食著露娜之塔的魔力，不斷增生融合\n的謎之魔物。對所有的事物進行無差別的碾碎。\n\n‧對全體敵人造成大幅度物理傷害，\n　並且中幅度降低其物理防禦力。\n・對前方範圍內的敵人造成物理傷害，\n　並同時對其中 2 名物理攻擊力較為高的角色，\n　使其物理攻擊力大幅度降低，且同時特\n　大幅度減少其TP。\n　使自己物理防禦力大幅度減少。\n‧對前方 3 名敵人造成中幅度的物理傷害，\n　並中幅度提升自己的物理攻擊力。"
304705,"亡靈鎧甲",304705,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬著金屬，且操使武具的謎之魔物。\n因增殖融合而成為了巨大的怪物，威脅著和平。\n\n‧對全體敵人依照其最大HP造成\n　大幅度的物理傷害，同時大幅度降低其\n　物理攻擊力與物理防禦力。\n‧對前方的範圍內造成大幅度的物理傷害。\n‧使敵方TP最高的3名角色的TP減少，\n　並使自身的物理攻擊力大幅度上升。\n‧當亡靈鎧甲自身的HP低於40%之時，\n　它的攻擊將會變得更加兇暴。"
304706,"亡靈鎧甲",304705,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬著金屬，且操使武具的謎之魔物。\n因增殖融合而成為了巨大的怪物，威脅著和平。\n\n‧對全體敵人依照其最大HP造成\n　大幅度的物理傷害，同時大幅度降低其\n　物理攻擊力與物理防禦力。\n‧對前方的範圍內造成大幅度的物理傷害。"
304707,"亡靈鎧甲",304705,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬著金屬，且操使武具的謎之魔物。\n因增殖融合而成為了巨大的怪物，威脅著和平。\n\n‧對全體敵人依照其最大HP造成\n　大幅度的物理傷害，同時大幅度降低其\n　物理攻擊力與物理防禦力。\n‧對前方的範圍內造成大幅度的物理傷害。\n‧使敵方HP比例最高的3名角色的TP減少，\n　並使自身的物理攻擊力大幅度上升。\n‧當亡靈鎧甲自身的HP低於40%之時，\n　它的攻擊將會變得更加兇暴。"
304708,"亡靈鎧甲",304705,0,16,270,1000,1,0.8,0,0,0,"【物理】吞噬著金屬，且操使武具的謎之魔物。\n因增殖融合而成為了巨大的怪物，威脅著和平。\n\n‧對全體敵人依照其最大HP造成\n　大幅度的物理傷害，同時大幅度降低其\n　物理攻擊力與物理防禦力。\n‧對前方的範圍內造成大幅度的物理傷害。\n‧使敵方HP比例最高的3名角色的TP減少，\n　並使自身的物理攻擊力大幅度上升。\n‧當亡靈鎧甲自身的HP低於40%之時，\n　它的攻擊將會變得更加兇暴。"
304800,"亡魂支配者",304800,0,16,270,1000,1,1.8,0,0,0,"將強者之魂作為幽鬼使喚，是為冥府的高官。\n以亡者意念糾纏刀刃，使敵方行動更為遲鈍。\n・對敵方全體造成大量的魔法傷害，使其物理攻\n　擊力降低。\n\n・對敵方全體造成大量的魔法傷害。\n　並且對使用物理攻擊的敵人造成額外的傷害，\n　使其行動速度下降。"
