story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,chara_index,condition_event_quest_id,condition_event_boss_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
6029206,6029,"與克莉絲提娜的信賴度章節","禮物造成\n大混亂？",0,0,0,0,0,0,0,1,10029107,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029207,6029,"與克莉絲提娜的信賴度章節","一起去……？",0,0,0,0,0,0,0,1,10029109,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029208,6029,"與克莉絲提娜的信賴度章節","愉悅的時刻",0,0,0,0,0,0,0,1,10029112,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029209,6029,"與克莉絲提娜的信賴度章節","聖誕夜的勝利",0,0,0,0,0,0,0,1,10029115,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029210,6029,"與克莉絲提娜的信賴度章節","真棒的溫泉",0,0,0,0,0,0,0,1,10029115,1002901,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029301,6029,"與伊莉亞的信賴度章節","聖誕節是\n是怎樣的日子？",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029302,6029,"與伊莉亞的信賴度章節","聖誕老人的\n神奇之處",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029303,6029,"與伊莉亞的信賴度章節","克莉絲提娜\n是怎樣的人？",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029304,6029,"與伊莉亞的信賴度章節","偶像，望",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029305,6029,"與伊莉亞的信賴度章節","聖誕老人的服裝",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029306,6029,"與伊莉亞的信賴度章節","禮物大作戰",0,0,0,0,0,0,0,2,10029107,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029307,6029,"與伊莉亞的信賴度章節","充滿吸引力的邀約",0,0,0,0,0,0,0,2,10029109,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029308,6029,"與伊莉亞的信賴度章節","打破僵局的計策",0,0,0,0,0,0,0,2,10029112,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029309,6029,"與伊莉亞的信賴度章節","聖誕夜的勝利",0,0,0,0,0,0,0,2,10029115,0,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6029310,6029,"與伊莉亞的信賴度章節","泡完溫泉之後",0,0,0,0,0,0,0,2,10029115,1002901,0,0,0,0,0,0,0,0,0,"2020/04/01 16:00:00","2030/12/31 14:59:59"
6033101,6033,"與霞的信賴度章節","在光芒中變身",0,0,0,0,0,0,0,1,10033105,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033102,6033,"與霞的信賴度章節","變成魔法少女\n是誰害的？",0,0,0,0,0,0,0,1,10033105,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033103,6033,"與霞的信賴度章節","無止盡的\n姿勢探討",0,0,0,0,0,0,0,1,10033105,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033104,6033,"與霞的信賴度章節","像魔法少女的\n感覺是什麼？",0,0,0,0,0,0,0,1,10033107,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033105,6033,"與霞的信賴度章節","新的魔法力量",0,0,0,0,0,0,0,1,10033109,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033106,6033,"與霞的信賴度章節","永遠的魔法少女",0,0,0,0,0,0,0,1,10033115,1003301,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033107,6033,"與霞的信賴度章節","我的姐妹？",0,0,0,0,0,0,0,1,10033115,1003301,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033108,6033,"與霞的信賴度章節","魔法少女集結？",0,0,0,0,0,0,0,1,10033109,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033109,6033,"與霞的信賴度章節","嚴格保護個人資訊！",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033110,6033,"與霞的信賴度章節","魔法生物的\n生態調查",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033201,6033,"與栞的信賴度章節","魔法少女",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033202,6033,"與栞的信賴度章節","魔法國度",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033203,6033,"與栞的信賴度章節","可愛的服裝",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033204,6033,"與栞的信賴度章節","變身的台詞",0,0,0,0,0,0,0,2,10033105,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033205,6033,"與栞的信賴度章節","害羞嗎？",0,0,0,0,0,0,0,2,10033105,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033206,6033,"與栞的信賴度章節","像魔法少女的感覺",0,0,0,0,0,0,0,2,10033107,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033207,6033,"與栞的信賴度章節","新魔法",0,0,0,0,0,0,0,2,10033109,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033208,6033,"與栞的信賴度章節","暗黑的姐姐",0,0,0,0,0,0,0,2,10033112,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033209,6033,"與栞的信賴度章節","摩拉",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6033210,6033,"與栞的信賴度章節","新的夥伴？",0,0,0,0,0,0,0,2,10033115,1003301,0,0,0,0,0,0,0,0,0,"2020/06/03 16:00:00","2030/12/31 14:59:59"
6038101,6038,"與琪愛兒的信賴度章節","最近的好朋友社",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038102,6038,"與琪愛兒的信賴度章節","切嚕友招募中",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038103,6038,"與琪愛兒的信賴度章節","切嚕～\n已過氣",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038104,6038,"與琪愛兒的信賴度章節","關於秋乃",0,0,0,0,0,0,0,1,10038102,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038105,6038,"與琪愛兒的信賴度章節","關於美冬",0,0,0,0,0,0,0,1,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038106,6038,"與琪愛兒的信賴度章節","關於珠希",0,0,0,0,0,0,0,1,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038107,6038,"與琪愛兒的信賴度章節","關於優花梨",0,0,0,0,0,0,0,1,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038108,6038,"與琪愛兒的信賴度章節","我們的簡報",0,0,0,0,0,0,0,1,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038109,6038,"與琪愛兒的信賴度章節","學長的簡報",0,0,0,0,0,0,0,1,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038110,6038,"與琪愛兒的信賴度章節","切嚕語講座\nRe:Dive",0,0,0,0,0,0,0,1,10038115,1003801,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038201,6038,"與克蘿依的信賴度章節","最近的好朋友社",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038202,6038,"與克蘿依的信賴度章節","你的家人呢？",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038203,6038,"與克蘿依的信賴度章節","為了守護\n重要之物",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038204,6038,"與克蘿依的信賴度章節","關於秋乃",0,0,0,0,0,0,0,2,10038102,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038205,6038,"與克蘿依的信賴度章節","關於美冬",0,0,0,0,0,0,0,2,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038206,6038,"與克蘿依的信賴度章節","關於珠希",0,0,0,0,0,0,0,2,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038207,6038,"與克蘿依的信賴度章節","關於優花梨",0,0,0,0,0,0,0,2,10038115,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038208,6038,"與克蘿依的信賴度章節","我們的簡報",0,0,0,0,0,0,0,2,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038209,6038,"與克蘿依的信賴度章節","你的簡報",0,0,0,0,0,0,0,2,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038210,6038,"與克蘿依的信賴度章節","那個打工\n到底是什麼",0,0,0,0,0,0,0,2,10038115,1003801,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038301,6038,"與優妮的信賴度章節","最近的優妮們",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038302,6038,"與優妮的信賴度章節","關於秋乃",0,0,0,0,0,0,0,3,10038102,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038303,6038,"與優妮的信賴度章節","關於美冬",0,0,0,0,0,0,0,3,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038304,6038,"與優妮的信賴度章節","關於珠希",0,0,0,0,0,0,0,3,10038107,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038305,6038,"與優妮的信賴度章節","關於優花梨",0,0,0,0,0,0,0,3,10038115,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038306,6038,"與優妮的信賴度章節","我們的簡報",0,0,0,0,0,0,0,3,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038307,6038,"與優妮的信賴度章節","同志的簡報",0,0,0,0,0,0,0,3,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038308,6038,"與優妮的信賴度章節","續‧像優妮的人",0,0,0,0,0,0,0,3,10038109,0,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038309,6038,"與優妮的信賴度章節","拐彎抹角又\n不得要領的話",0,0,0,0,0,0,0,3,10038115,1003801,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6038310,6038,"與優妮的信賴度章節","OK羅塞塔",0,0,0,0,0,0,0,3,10038115,1003801,0,0,0,0,0,0,0,0,0,"2020/07/02 16:00:00","2030/12/31 14:59:59"
6040101,6040,"與真陽的信賴度章節","關於半藏",0,0,0,0,0,0,0,1,10040103,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040102,6040,"與真陽的信賴度章節","那個看板……",0,0,0,0,0,0,0,1,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040103,6040,"與真陽的信賴度章節","關於莉瑪",0,0,0,0,0,0,0,1,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040104,6040,"與真陽的信賴度章節","關於鈴",0,0,0,0,0,0,0,1,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040105,6040,"與真陽的信賴度章節","關於栞",0,0,0,0,0,0,0,1,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040106,6040,"與真陽的信賴度章節","捐贈給我們\n的金錢",0,0,0,0,0,0,0,1,10040112,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040107,6040,"與真陽的信賴度章節","關於溫泉",0,0,0,0,0,0,0,1,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040108,6040,"與真陽的信賴度章節","關於真陽\n的服裝",0,0,0,0,0,0,0,1,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040109,6040,"與真陽的信賴度章節","關於鈴\n的服裝",0,0,0,0,0,0,0,1,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040110,6040,"與真陽的信賴度章節","半藏消失到\n哪裡去了",0,0,0,0,0,0,0,1,10040115,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040201,6040,"與鈴的信賴度章節","關於半藏",0,0,0,0,0,0,0,2,10040103,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040202,6040,"與鈴的信賴度章節","那個看板……",0,0,0,0,0,0,0,2,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040203,6040,"與鈴的信賴度章節","關於栞",0,0,0,0,0,0,0,2,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040204,6040,"與鈴的信賴度章節","關於真陽",0,0,0,0,0,0,0,2,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040205,6040,"與鈴的信賴度章節","關於莉瑪",0,0,0,0,0,0,0,2,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040206,6040,"與鈴的信賴度章節","捐贈給我們\n的金錢",0,0,0,0,0,0,0,2,10040112,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040207,6040,"與鈴的信賴度章節","關於溫泉",0,0,0,0,0,0,0,2,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040208,6040,"與鈴的信賴度章節","關於真陽\n的服裝",0,0,0,0,0,0,0,2,10040112,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040209,6040,"與鈴的信賴度章節","關於鈴\n的服裝",0,0,0,0,0,0,0,2,10040112,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040210,6040,"與鈴的信賴度章節","半藏消失到\n哪裡去了",0,0,0,0,0,0,0,2,10040115,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040301,6040,"與莉瑪的信賴度章節","關於半藏",0,0,0,0,0,0,0,3,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040302,6040,"與莉瑪的信賴度章節","那個看板……",0,0,0,0,0,0,0,3,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040303,6040,"與莉瑪的信賴度章節","關於真陽",0,0,0,0,0,0,0,3,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040304,6040,"與莉瑪的信賴度章節","關於鈴",0,0,0,0,0,0,0,3,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040305,6040,"與莉瑪的信賴度章節","關於栞",0,0,0,0,0,0,0,3,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040306,6040,"與莉瑪的信賴度章節","捐贈給我們\n的金錢",0,0,0,0,0,0,0,3,10040115,1004001,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040307,6040,"與莉瑪的信賴度章節","關於溫泉",0,0,0,0,0,0,0,3,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040308,6040,"與莉瑪的信賴度章節","關於真陽\n的服裝",0,0,0,0,0,0,0,3,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040309,6040,"與莉瑪的信賴度章節","關於鈴\n的服裝",0,0,0,0,0,0,0,3,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040310,6040,"與莉瑪的信賴度章節","半藏消失到\n哪裡去了",0,0,0,0,0,0,0,3,10040115,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040401,6040,"與栞的信賴度章節","關於半藏",0,0,0,0,0,0,0,4,10040103,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040402,6040,"與栞的信賴度章節","那個看板……",0,0,0,0,0,0,0,4,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040403,6040,"與栞的信賴度章節","關於真陽",0,0,0,0,0,0,0,4,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040404,6040,"與栞的信賴度章節","關於鈴",0,0,0,0,0,0,0,4,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040405,6040,"與栞的信賴度章節","關於莉瑪",0,0,0,0,0,0,0,4,10040105,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040406,6040,"與栞的信賴度章節","捐贈給我們\n的金錢",0,0,0,0,0,0,0,4,10040112,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040407,6040,"與栞的信賴度章節","關於溫泉",0,0,0,0,0,0,0,4,10040107,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040408,6040,"與栞的信賴度章節","關於真陽\n的服裝",0,0,0,0,0,0,0,4,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040409,6040,"與栞的信賴度章節","關於鈴\n的服裝",0,0,0,0,0,0,0,4,10040109,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6040410,6040,"與栞的信賴度章節","半藏消失到\n哪裡去了",0,0,0,0,0,0,0,4,10040115,0,0,0,0,0,0,0,0,0,0,"2020/08/03 16:00:00","2030/12/31 14:59:59"
6042101,6042,"與璃乃的信賴度章節","很棒吧！",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042102,6042,"與璃乃的信賴度章節","奇妙的體驗",0,0,0,0,0,0,0,1,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042103,6042,"與璃乃的信賴度章節","盯～",0,0,0,0,0,0,0,1,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042104,6042,"與璃乃的信賴度章節","有困難的時候\n就應該互相……",0,0,0,0,0,0,0,1,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042105,6042,"與璃乃的信賴度章節","祈梨和帆稀",0,0,0,0,0,0,0,1,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042106,6042,"與璃乃的信賴度章節","愛麗絲",0,0,0,0,0,0,0,1,10042108,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042107,6042,"與璃乃的信賴度章節","為了再次相遇",0,0,0,0,0,0,0,1,10042115,1004201,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042201,6042,"與步未的信賴度章節","變身兔子☆",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042202,6042,"與步未的信賴度章節","不可思議的世界",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042203,6042,"與步未的信賴度章節","璃乃",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042204,6042,"與步未的信賴度章節","日和",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042205,6042,"與步未的信賴度章節","關於愛麗絲",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042206,6042,"與步未的信賴度章節","關於祈梨和\n帆稀",0,0,0,0,0,0,0,2,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042207,6042,"與步未的信賴度章節","重現光明的世界",0,0,0,0,0,0,0,2,10042115,1004201,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042301,6042,"與日和的信賴度章節","變身貓貓☆",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042302,6042,"與日和的信賴度章節","充滿不可思議的\n世界！",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042303,6042,"與日和的信賴度章節","救世主璃乃",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042304,6042,"與日和的信賴度章節","忍者\n步未",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042305,6042,"與日和的信賴度章節","關於愛麗絲",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042306,6042,"與日和的信賴度章節","龍人族\n真了不起！",0,0,0,0,0,0,0,3,10042103,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042307,6042,"與日和的信賴度章節","重拾的笑容",0,0,0,0,0,0,0,3,10042115,1004201,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042401,6042,"與祈梨的信賴度章節","這是工作喔",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042402,6042,"與祈梨的信賴度章節","不可思議的世界",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042403,6042,"與祈梨的信賴度章節","關於帆稀",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042404,6042,"與祈梨的信賴度章節","關於璃乃",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042405,6042,"與祈梨的信賴度章節","關於步未",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042406,6042,"與祈梨的信賴度章節","關於日和",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042407,6042,"與祈梨的信賴度章節","關於愛麗絲",0,0,0,0,0,0,0,4,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042501,6042,"與帆稀的信賴度章節","工作？",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042502,6042,"與帆稀的信賴度章節","不可思議的世界",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042503,6042,"與帆稀的信賴度章節","關於祈梨",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042504,6042,"與帆稀的信賴度章節","關於璃乃",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042505,6042,"與帆稀的信賴度章節","關於步未",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042506,6042,"與帆稀的信賴度章節","關於日和",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
6042507,6042,"與帆稀的信賴度章節","關於愛麗絲",0,0,0,0,0,0,0,5,10042111,0,0,0,0,0,0,0,0,0,0,"2020/09/04 16:00:00","2030/12/31 14:59:59"
